source;translation;type;module;status;customer
"Sales Count";"Pārdošanu Uzskaite";B;;T;N
"Total Revenue";"Kopējie ienākumi";B;;T;N
"SCR (Raw)";"SCR (Neapstrâdâti)";S;;T;N
"SCR (Unique)";"SCR (Unikâli)";S;;T;N
"Avg Order";"Vidējais pasūtījums";S;;T;N
"Split Commissions feature allows you to split commission between all affiliates from which customers get on your site and buy
            your product. You can also set bonus for first and last affiliate so new rewarding system can be compatible with old.";"Dalīto komisiju iespēja ļauj jums sadalīt komisijas starp partneriem, pateicoties kuriem klienti nonāk jūsu tīmekļa vietnē un veic jūsu produkta
            pirkumus. Tāpat jūs varat iestatīt bonusu pirmajam un pēdējam partnerim, lai jaunā gandarīšanas sistēma būtu savietojama ar veco.";S;;T;N
"Filter does not contain date parameters";"Filtrs nesatur datuma parametrus";S;merchant;T;N
"Not saved by fraud protection - your IP address is banned";"Nav saglabāts pēc krāpniecības aizsardzības - jūsu IP adrese ir aizliegta";S;;T;N
"Impression processor";"Impresiju procesors";S;;T;N
"Parameter name";"Parametra nosaukums";S;;T;N
"Authorize.net plugin configuration saved";"Authorize.net plagina konfigurācija saglabāta";S;;T;N
"Authorize.net Silent Order handling";"Authorize.net Silent Order pārvaldīšana";S;;T;N
"This plugin handles Authorize.net Silent Order notifications (integration of Post Affiliate with Authorize.net)";"Šis spraudnis pārvalda Authorize.net Silent Order paziņojumus (Authorize.net integrācija Post Affiliate)";S;;T;N
"Channels list variable in affiliate panel templates";"Kanālu saraksta mainīgā partneru paneļa veidnēs";S;;T;N
"Ban clicks from IP addresses";"Aizliegt klikšķus no IP adresēm";S;merchant;T;N
"Comma separated ip addresses. You can use wildcards in form *.*.*.*";"Ar komatu atdalītās ip adreses. Jūs varat izmantot aizstājējus  sekojošā formā *.*.*.*";B;merchant;T;N
"Ban sales from IP addresses";"Aizliegt pārdošanas no IP adresēm";S;merchant;T;N
"Don't allow signups from following IP addresses";"Neatļaut reģistrācijas no sekojošām IP adresēm";S;merchant;T;N
"Top refering URLs  grid default view";"Vadošo piesaistošo URL režģa noklusējuma skats";C;affiliate;T;N
"AccountStatisticsHeader";"Konta Statistikas Galva";C;affiliate;T;N
"AccountStatisticsDescription";"Konta Statistikas Apraksts";C;affiliate;T;N
"Raw Impressions";"Neapstrâdâtas impresijas";C;;T;N
"All Countries";"Visas valstis";C;;T;N
"Create signup/referral commissions";"Izveidot reģistrāciju/referāļu komisijas";C;merchant;T;N
"Affiliate signups";"Partneru reěistrâcijas";C;merchant;T;N
"Support Short Anchor linking";"Atbalstīt īso enkuru saitēšanu";C;merchant;T;N
"Commissions are computed automatically";"Komisijas tiek kalkulētas automātiski";C;merchant;T;N
"Since %s day of last month";"No %s dienas pēdējā mēnesī";S;;T;N
"If %s that are %s in %s is %s then ";"Ja %s kas ir %s iekš %s iekš %s tad ";S;;T;N
"Top Level Affiliate Commision";"Augšējā līmeņa partneru komisijas";S;affiliate;T;N
"Tree will show you relation of selected affiliate to his parents and his referred affiliates.";"Koks parādīs jums attiecības starp izvēlēto partneri un viņa augšpartneriem un viņa apakšpartneriem.";S;merchant;T;N
"Affiliate Status";"Partnera statuss";S;merchant;T;N
"Very first click";"Pats pirmais klikšķis";S;merchant;T;N
"Very last click";"Pats pēdējais klikšķis";S;merchant;T;N
"email code";"e-pasta kods";C;affiliate;T;N
"Comma separated country codes of blacklisted countries ";"Ar komatu atdalîti melnajâ sarakstâ ierakstîto valstu kodi";B;;T;N
"Affiliate Relations";"Partneru attiecîbas";C;merchant;T;N
"Use SMTP authentication";"Izmantot SMTP autentifikâciju";C;;T;N
"Authentication Method";"Autentifikâcijas metode";C;;T;N
"None channel";"Neviens kanâls";S;affiliate;T;N
"Split Commission Merchant - New Sale / Lead";"Dalītās komisijas tirgotājam - jauna pārdošana / uzvedinājumus";B;merchant;T;N
"New sale summary mail";"Jaunas pārdošanas kopsavilkuma e-pasts";B;merchant;T;N
"File %s was saved.";"Fails %s tika saglabâts.";S;merchant;T;N
"Password Constraints";"Paroles ierobeţojumi";S;;T;N
"Password constraints saved";"Paroles ierobeţojumi saglabâti";S;;T;N
"Minimum length of password is %s characters";"Minimâlais paroles garums ir %s simboli";S;;T;N
"Maximum length of password is %s characters";"Maksimâlais paroles garums ir %s simboli";S;;T;N
"Password has to contain at least one digit (0-9)";"Parolei jâsatur vismaz viens skaitlis (0-9)";S;;T;N
"Please increase memory_limit parameter to 32M in your php.ini";"Lūdzu palieliniet memory_limit parametru uz 32M savā php.ini";S;;T;N
"Application require minimum 32MB of memory";"Programmai nepieciešami vismaz 32MB atmiņas";S;;T;N
"Upgrade in progress";"Atjaunināšana atrodas procesā";S;;T;N
"Custom item number";"Brīvi izvēlēts vienības numurs";S;;T;N
"Secondary password from yours SolidTrustPay merchant account";"Otrkāršā parole no jūsu SolidTrustPay tirgotāja konta";S;;T;N
"SolidTrustPay settings saved";"SolidTrustPay iestatîjumi saglabâti";S;;T;N
"SolidTrustPay IPN handling";"SolidTrustPay IPN pârvalde";S;;T;N
"This plugin handles SolidTrustPay IPN (integration of Post Affiliate with SolidTrustPay)";"Šis plagins pārvalda SolidTrustPay IPN (SolidTrustPay integrāciju Post Affiliate)";S;;T;N
"You just signed up a new sub-affiliate for our Affiliate Program.";"Jūs tikko piereģistrējāt jaunu apakšpartneri jūsu Partnerprogrammā";S;affiliate;T;N
"The name of the affiliate is";"Partnera vârds ir";S;affiliate;T;N
"Keep up the good work!";"Turpiniet tâdâ garâ!";S;affiliate;T;N
"You can check your stats here:";"Jūs varat pārbaudīt jūsu statistiku šeit:";S;affiliate;T;N
"The Quality Unit Affiliate Program team";"Quality Unit partnerprogrammas komanda";S;affiliate;T;N
"Commission for affiliates";"Komisijas par partneriem";S;merchant;T;N
"Date of visit";"Vizîtes datums";S;merchant;T;N
"Please send the e-mail text below to";"Lūdzu nosūtiet e-pasta tekstu zemāk adresātam";S;;T;N
"You'll receive an e-mail with your license key as soon as possible.";"Jūs saņemsiet e-pastu ar jūsu licences atslēgu cik ātri vien iespējams.";S;;T;N
"Required characters:";"Nepieciešamie simboli:";S;;T;N
"Sale summary mail";"Pārdošanu kopsavilkuma e-pasts";C;;T;N
"Configure password constraints";"Konfigurēt paroles ierobežojumus";C;merchant;T;N
"Minimum length";"Minimâlais garums";C;;T;N
"Maximum length";"Maksimâlais garums";C;;T;N
"digits (0-9)";"skaitļi (0-9)";C;;T;N
"special characters (e.q. !@#$%^&*)";"speciâli simboli (e.q. !@#$%^&*)";C;;T;N
"Password Constraint";"Paroles ierobeţojums";C;;T;N
"CTR raw";"CTR neapstrâdâti";S;;T;N
"CTR unique";"CTR unikâli";S;;T;N
"Total";"Kopā";S;;T;N
"%s commissions";"%s komisijas";S;;T;N
"Performance Impression Tracker";"Augstas veiktspējas impresiju izsekotājs";S;;T;N
"Password has to contain at least one special character (%s)";"Parolei jâsatur vismaz viens speciâls simbols (%s)";S;;T;N
" has not valid Smarty Syntax. More information: ";" nav pareiza Smarty Syntax. Vairâk informâcijas: ";S;;T;N
"Custom options in Trends Report";"Pielāgojamas opcijas Tendenču atskaitē";S;;T;N
"Clicks - Raw";"Klikšķi - Neapstrādāti";S;;T;N
"Clicks - Unique";"Klikšķi - Unikāli";S;;T;N
"Tier 1 - Sales";"Līmenis 1 - Pārdošanas";S;;T;N
"Tier 2 - Sales";"Līmenis 2 - Pārdošanas";S;;T;N
"Tier 1 - Commissions";"Paaudze 1 - Komisijas";S;;T;N
"Tier 2 - Commissions";"Paaudze 2 - Komisijas";S;;T;N
"Grand Total Sales";"Absolūti pilnīgais pārdošanu apjoms";S;;T;N
"Grand Total Commissions";"Absolūti pilnīgais komisiju apjoms";S;;T;N
"Tier %s - %s";"Paaudzes %s - %s";S;;T;N
"Before continuing with troubleshooting, make sure you performed <b>Clicks tracking</b> and <b>Sale tracking</b> integration and
that the tracking codes are on the respective pages.";"Pirms turpināt lāgošanu, pārliecinieties, ka esat veikuši <b>klikšķu izsekošanas</b> un<b>Pārdošanu izsekošanas</b>integrēšanu un
ka izsekošanas kodi atrodas attiecīgajās lapās.";S;merchant;T;N
"<b>Post Affiliate</b> offers powerful debugging tool that allows you to investigate every 
step of affiliate software during the tracking process.";"<b>Post Affiliate</b> piedāvā efektīgu lāgošanas (debugging) instrumentu, kas ļauj jums pārbaudīt katru 
partnerprogrammas programmatūras soli, izsekošanas procesā.";S;merchant;T;N
"If you don't see any new lines in the log, it means that the tracking code was not called at all, 
so your JavaScript was probably not on the right place.";"Ja jūs neredzat jaunas rindas žurnālā, tas nozīmē, ka izsekošanas kods netika nemaz izsaukts, 
tātad jūsu JavaScript nebija īstajā vietā.";S;merchant;T;N
"Daily Report";"Dienas atskaite";C;;T;N
"Pdf";"Pdf ";C;merchant;T;N
"Log group";"Ierakstu grupa";S;merchant;T;N
"Logs";"Ieraksti";C;merchant;T;N
"Log message";"Ierakstu ziņa";C;merchant;T;N
"IntegrationCurrencyHelp";"Valūtas integrācijas palīdzība";C;;T;N
"IntegrationChannelHelp";"Kanāla integrācijas palīdzība";C;merchant;T;N
"IntegrationCouponHelp";"Kupona integrācijas palīdzība";C;;T;N
"Number of Recurring";"Atkârtojuma skaits";S;;T;N
"Commission of Recurring";"Komisijas par atkârtotiem";S;;T;N
"Revenue of Recurring";"Ienâkumi no atkârtotiem";S;;T;N
"Banner ID";"Reklâmkaroga ID";S;;T;N
"Error load affiliate with userid=";"Kļūda ielādējot partneri ar userid=";S;merchant;T;N
"hour equals";"stunda vienâda";S;;T;N
"hour is greater";"stunda ir lielâka";S;;T;N
"hour is lower";"stunda ir mazâka";S;;T;N
"hour is greater or equal";"stunda ir lielâka vai vienâda";S;;T;N
"hour is lower or equal";"stunda ir mazâka vai vienâda";S;;T;N
"Sequence key saved";"Secības atslēga saglabāta";S;affiliate;T;N
"Generate Affiliate User ID as autoincremented sequence";"Ģeerēt Partnera Lietotāja ID kā automātiski nosacītu secību";S;affiliate;T;N
"Payout method name";"Izmaksu metodes nosaukums";C;merchant;T;N
"is out of range.";"ārpus amplitūdas";C;;T;N
"Html body";"Html rumpis";C;;T;N
"Date added";"Pievienošanas datums";S;affiliate;T;N
"Pattern didn't matched the URL, check your pattern";"Paraugs neatbildst URL, pārbaudiet paraugu";S;affiliate;T;N
"Path to save file %s is null";"Path to save file %s is null";S;;N;N
"action";"darbība";S;;T;N
"click";"klikšķis";S;;T;N
"cpm";"cpm ";S;;T;N
"sale";"pārdošana";S;;T;N
"lead";"piesaiste";S;;T;N
"signup";"reģistrēšanās";S;;T;N
"recurring";"atkārtots";S;;T;N
"referral";"referālis";S;;T;N
"refund";"kompensācija";S;;T;N
"chargeback";"atmaksa";S;;T;N
"extra bonus";"ekstra bonuss";S;;T;N
"private";"privāts";S;;T;N
"public with approval";"publisks ar apstiprinājumu";S;;T;N
"public";"publisks";S;;T;N
"declined";"atteikts";S;;T;N
"Clickthrough ratio raw";"Klikšķa atdeves rādītājs atkārtots";S;;T;N
"Clickthrough ratio unique";"Klikšā atdeves rādītājs unikāls";S;;T;N
"Sale revenue";"Pārdošanas atlīdzība";S;;T;N
"Conversion ratio raw";"Conversion ratio raw";S;;N;N
"Conversion ratio unique";"Conversion ratio unique";S;;N;N
"Average commission per click";"Average commission per click";S;;N;N
"Average commission per impression";"Average commission per impression";S;;N;N
"Average amount of order";"Vidējais pasūtījumu daudzums";S;;T;N
"Screen %s is in menu and thus can not be deleted";"Skats %s ir izvēlnē un tas nevar tikt izdzēsts";S;affiliate;T;N
"Account ID";"Konta ID";S;;T;N
"Account email";"Konta epasts";S;;T;N
"Account created";"Konts izveidots";S;affiliate;T;N
"Invoice period";"Rēķina periods";S;affiliate;T;N
"Invoice note";"Rēķina ziņa";B;;T;N
"Could not delete account with logged merchant";"Nevar izdzēst kontu, kurā ir ielogots tirgotājs jeb merchants";S;affiliate;T;N
"Affiliate network feature can't be deactivated";"Afilātes tīkla opcijas nevar būt neaktīvas";S;affiliate;T;N
"Due date";"Līdz datumam";B;;T;N
"Date from";"No";B;;T;N
"Date to";"Datums uz";B;;T;N
"Account - Account suspended";"Konts - Konts bloķēts";B;merchant;T;N
"Your account has been declined";"Jūsu konts ir noraidīts";B;merchant;T;N
"Your account has been suspended";"Jūsu konts ir apturēts";B;merchant;T;N
"Account - Invoice paid";"Konts - Rēķins samaksāts";B;affiliate;T;N
"Invoice paid";"Rēķins samaksāts";B;;T;N
"Proforma invoice";"Rēķina priekšraksts";S;;T;N
"Account - Request payment";"Konts - Pieprasīt maksājumu";B;affiliate;T;N
"Request payment";"Pieprasīt maksājumu";B;;T;N
"You have to select account";"Jums ir jāizvēlas konts";S;affiliate;T;N
"Example merchant note";"Piemērs pārdevēja ""merchant"" ziņai";S;affiliate;T;N
"Date joined";"Pievienošanās datums";B;;T;N
"Generating coupons was stopped, because coupon format is too small";"Kupona formāts pārāk mazs, tādēļ neizdevās izveidot kuponu";S;;T;N
"Importing coupons was stopped, because coupon code %s already exists";"Importing coupons was stopped, because coupon code %s already exists";S;;N;N
"Importing coupons was stopped, because coupons count is maximal";"Importing coupons was stopped, because coupons count is maximal";S;;N;N
"Facebook Connect";"Facebook Connect (savienošanās)";S;;T;N
"Click here to see hover banner";"Click here to see hover banner";S;;N;N
"Peelbanners are also known as magic corners or pagepeels. They are displayed as a small animated corner of the page and wakes the curiosity of most users. Only if the user moves his mouse onto, it peels impressively over the real homepage.";"Peelbanners are also known as magic corners or pagepeels. They are displayed as a small animated corner of the page and wakes the curiosity of most users. Only if the user moves his mouse onto, it peels impressively over the real homepage.";S;;N;N
"Feature is active only if basic GeoIp and Google Maps plugins are activated. Feature will compute from IP addresses country codes and assign transactions to countries. You will be able to filter sales/clicks/actions by countries, compare statistic data by countries and blacklist some countries in fraud protection settings of sales/clicks/affiliate signups.";"Feature is active only if basic GeoIp and Google Maps plugins are activated. Feature will compute from IP addresses country codes and assign transactions to countries. You will be able to filter sales/clicks/actions by countries, compare statistic data by countries and blacklist some countries in fraud protection settings of sales/clicks/affiliate signups.";S;;N;N
"Key must be 16, 24 or 32 characters long";"Atslēgai jābūt 16, 24 vai 32 rakstu zīmju";S;;T;N
"This features encrypts all payout field values that are stored to database. You have to configure password and initialization vector after feature activation. %s<br/>";"This features encrypts all payout field values that are stored to database. You have to configure password and initialization vector after feature activation. %s<br/>";S;;N;N
"High performance impression tracker can handle more impressions than standard tracker. By turning this impression tracker on, impressions are cached and then processed by cron job. This feature is only for %s version 4.3 or bellow. In version 4.4 and above this feature is implemented directly into the core.";"High performance impression tracker can handle more impressions than standard tracker. By turning this impression tracker on, impressions are cached and then processed by cron job. This feature is only for %s version 4.3 or bellow. In version 4.4 and above this feature is implemented directly into the core.";S;;N;N
"add bonus commission";"pievienot bonusa komisiju";S;;T;N
"put affiliate into commission group";"ielikt afilāti komisiju grupā";S;;T;N
"put affiliate into commission group (retroactively)";"ielikt afilāti komisiju grupā (retroactively)";S;;T;N
"value of commissions";"komisiju vērtība";B;;T;N
"value of commissions from 1st tier only";"komisiju daudzums tikai no1st līmeņa";S;;T;N
"number of recurring sales";"atkārtoto pārdošanu skaits";S;;T;N
"number of sales";"pārdošanas";B;;T;N
"value of total cost";"kopējās summas vērtība";B;;T;N
"value of direct subaffiliates total cost";"value of direct subaffiliates total cost";S;;N;N
"value of total cost in recurring sales";"value of total cost in recurring sales";S;;N;N
"value of total cost and value of total cost in recurring sales";"value of total cost and value of total cost in recurring sales";S;;N;N
"Pdf Not Uploaded , No Variables Found !";"Pdf Nav Augšupielādēts , No Variables Found !";S;;T;N
"Affiliate Signup";"Afilātes reģistrēšanās";S;;T;N
"When you check this option, recurring commissions won't be given automatically, but you wil have to trigger them using API. More details at: %s";"When you check this option, recurring commissions won't be given automatically, but you wil have to trigger them using API. More details at: %s";S;;N;N
"Recurring commissions require cron job which is not running now. Please set it up in Tools -> Integration -> Cron Job Integration";"Recurring commissions require cron job which is not running now. Please set it up in Tools -> Integration -> Cron Job Integration";S;;N;N
"Site Replication is a special type of banner that replicates pages created by you so they are specific for affiliate. They can contain variables like affiliate refid, name, ... .%s<br/>";"Site Replication is a special type of banner that replicates pages created by you so they are specific for affiliate. They can contain variables like affiliate refid, name, ... .%s<br/>";S;;N;N
"Unknown user";"Nezināms lietotājs";S;;T;N
"Unknown email";"Nezināms epasts";S;;T;N
"Zip banner is a special type of banner that allows you to create zip files with banner images, templates, ... You can use user variables that are raplaced with properiate values. %s<br/>";"Zip banner is a special type of banner that allows you to create zip files with banner images, templates, ... You can use user variables that are raplaced with properiate values. %s<br/>";S;;N;N
"Hello and welcome to our affiliate program.<br/>I'm your affiliate manager, and I'm here for you if you have ANY questions or problems related to our affiliate program.<br/><br/>I wish you all success in promoting our products, and profitable partnership for both you and us.";"Prieks Tevi redzēt mūsu peļņas programā.<br/>Esmu šeit, lai Tev palīdzētu, ja rodas kādi jautājumi.<br/><br/>Novēlu veiksmi un peļņu nesošas attiecības mums visiem.";B;;T;N
"<strong>Welcome to our affiliate program</strong><br/><br/>Use the menu to navigate through your panel.<br/>The <strong>Promotion</strong> menu contains campaigns, banners and other tools to help you in promotion.<br/>In <strong>Reports</strong> you can run various reports showing you the results - traffic sent by you, commissions you earned and so on.<br/><br/>";"<strong>Welcome to our affiliate program</strong><br/><br/>Use the menu to navigate through your panel.<br/>The <strong>Promotion</strong> menu contains campaigns, banners and other tools to help you in promotion.<br/>In <strong>Reports</strong> you can run various reports showing you the results - traffic sent by you, commissions you earned and so on.<br/><br/>";B;;T;Y
"Check_payout_type";"Čeks";B;;T;N
", welcome to our affiliate program";", sveicināti mūsu partneru programmā";B;;T;N
"Payment incl. VAT";"Maksājums ieskaitot nodokli";B;;T;N
"Payment excl. VAT";"Maksājums bez nodokļa";B;;T;N
"No affiliates to pay";"Nav neviena afilāte, kam veicama izmaksa";S;affiliate;T;N
"Pay affiliates list";"Saraksts ar afiliātēm, kurām ir jāmaksā";S;;T;N
"Transactions Info";"Transakcijas Info";S;merchant;T;N
"Commission value";"Komisijas vērtība";S;merchant;T;N
"Affiliate login";"Afilātes logins";S;;T;N
"Parent of parent affiliate";"sponsors sponsora afiliātei";S;;T;N
"BannersImportExportDescription";"Banners definitios – note that this imports/exports only the definitions, not the physical images or files";B;merchant;N;N
"Error, you cannot deactivate Default campaign";"Kļūda, jūs nevarat deaktivizēt galveno noklusējuma kampaņu.";S;merchant;T;N
"Error, you entered invalid value for fixed cost!";"Kļūda, nepareizi ievadīta fiksētās maksas vērtība!";S;merchant;T;N
"Error, for percentage commissions you have to define Total cost!";"Kļūda, procentuālām komisijām jums ir jānosaka Gala maksa produktam!";S;merchant;T;N
"CommissionsImportExportDescription";"Komisijas (transakcijas, orderi) reģistrēti no sistēmas";B;merchant;T;N
"Url to complete page with banner code (URLEncoded).";"Url saite uz gatavu lapu ar banera kodu (URLEncoded).";S;merchant;T;N
"Error creating directory %s ";"Kļūda direktorijas %s izveidē";S;merchant;T;N
"Error writing to file %s ";"Kļūda faila %s rakstīšanā";S;merchant;T;N
"Online users";"Online lietotāji";B;;T;N
"Nobody from selected affiliates have approved commissions. No commissions will be paid.";"Nevienam no izvēlētām afilātēm nav apstiprinātas komisijas. Komisjias netiks izmaksātas.";S;merchant;T;N
"%s of selected affiliates have no approved or zero commissions. No commissions will be paid to them.";"%s no atlasītām afilātēm ir neapstiprinātas vai nulles komisijas. Komisijas netiks izmaksātas.";S;merchant;T;N
"Date approved";"Apstiprināšanas datums";B;merchant;T;N
"AffiliatesImportExportDescription";"Affiliates data – you can use it to load new affiliates to the system";B;merchant;N;N
"Banner ID parameter name is empty. Review URL parameter name settings";"Banner ID parameter name is empty. Review URL parameter name settings";S;;N;N
"Campaign ID parameter name is empty. Review URL parameter name settings";"Campaign ID parameter name is empty. Review URL parameter name settings";S;;N;N
"To reset your password click here";"Lai atjaunotu paroli, spiediet šeit";S;;T;N
"Within a few minutes you will receive instruction on how to reset you password.";"Within a few minutes you will receive instruction on how to reset you password.";S;;N;N
"Invalid password request. You have to request again new password before trying to set password.";"Invalid password request. You have to request again new password before trying to set password.";S;;N;N
"Congo, The Democratic Republic of the";"Congo, The Democratic Republic of the ";B;;T;N
"Micronesia, Federated States of";"Micronesia, Federated States of ";B;;T;N
"France, Metropolitan";"France, Metropolitan ";B;;T;N
"Iran, Islamic Republic of";"Iran, Islamic Republic of ";B;;T;N
"Korea, Democratic People's Republic of";"Korea, Democratic People's Republic of ";B;;T;N
"Korea, Republic of";"Korea, Republic of ";B;;T;N
"Moldova, Republic of";"Moldova, Republic of ";B;;T;N
"Tanzania, United Republic of";"Tanzania, United Republic of ";B;;T;N
"Virgin Islands, British";"Virgin Islands, British ";B;;T;N
"Virgin Islands, U.S.";"Virgin Islands, U.S. ";B;;T;N
"Password has to contain at least one letter (a-z, A-Z)";"Parolē  ir jābūt vismaz vienam burtam (a-z, A-Z)";S;;T;N
"It is not allowed to upload file bigger as %s bytes. Your file has size %s bytes.";"It is not allowed to upload file bigger as %s bytes. Your file has size %s bytes.";S;;N;N
"Could not install new theme resource (%s) file.  Make sure that file is writable by webserver.";"Could not install new theme resource (%s) file.  Make sure that file is writable by webserver.";S;;N;N
"Instalation was interrupted because maximal execution time was exceeded. Please refresh the browser, process will continue";"Instalation was interrupted because maximal execution time was exceeded. Please refresh the browser, process will continue";S;;N;N
"Please add support of gd2 extension in your php, otherwise e.g. captcha images will not work!";"Please add support of gd2 extension in your php, otherwise e.g. captcha images will not work!";S;;N;N
"On any system you can set write permissions using your favourite FTP client.";"On any system you can set write permissions using your favourite FTP client.";S;;N;N
"Please configure your PHP so that script is able to change include_path.";"Lūdzu nokonfigurējiet ceļu līdz PHP lai skripts var nomainīt include_path.";S;;T;N
"Alternatively you can set include_path directly in your php.ini. include_path=%s";"Alternatively you can set include_path directly in your php.ini. include_path=%s";S;;N;N
"CORRUPTED";"BOJĀTS";S;;T;N
"MISSING";"TRŪKSTOŠS";S;;T;N
"Application is ok.";"Aplikācija ir ok.";S;;T;N
"Application is ok. Starting installation.";"Aplikācija ir ok. Instalācija sākas.";S;;T;N
"%sFolowing files have not been uploaded correctly%sPlease upload them again and %srefresh%s Read more about this error in our %sknowledgebase%s Corrupted files in affiliate system directory: %s File%sStatus%s";"%sFolowing files have not been uploaded correctly%sPlease upload them again and %srefresh%s Read more about this error in our %sknowledgebase%s Corrupted files in affiliate system directory: %s File%sStatus%s";S;;N;N
"Checking integrity of application. This may take few minutes ...";"Pārbauda aplikācijas integrāciju. Tas vair aizņemt vairākas minūtes...";S;;T;N
"No event(s) to delete";"Nav notikumu ko izdzēst";S;;T;N
"No debug event(s) to delete";"Nav kļūdu notikumu (debug event) ko dzēst";S;;T;N
"Test mail scheduled, check outbox if it was sent.";"Testa epasts nosūtīts, pārbaudiet izejošo pastkastīti, vai tas tika nosūtīts.";S;;T;N
"GwtPHP Framework Application, Gwt, PHP";"GwtPHP Framework Aplikācija, Gwt, PHP";S;;T;N
"Maintenance Mode: Update in progress. Please run installer to finish update.";"Izstrādes process: Atjaunojumi progresā. Lūdzu izmantojiet instalētāju, lai pabeigtu.";S;;T;N
"Could not connect to server: %s:%s, Failed with error: %s";"Neizdevās savienoties ar serveri: %s:%s, Kļūda: %s";S;;T;N
"Failed to save settings with error %s";"Neizdevās saglabāt uzstādījumus, kļūda %s";S;;T;N
"Resource not modified, returned 304 for %s";"Resursi nav izmainīti, atgriežas 304 no %s";S;;T;N
"Too many plugins with code name '%s'";"Pārāk daudz plaginu ar koda nosaukumu '%s'";S;;T;N
"There were errors, please check highlighted fields";"Kļūda, lūdzu pārbaudiet iekrāsotos laukus.";B;;T;N
"%s has to be number between";"%s jābūt skaitlim starp";S;;T;N
"Regional settings saved";"Reģionālie uzstādījumi saglabāti";S;;T;N
"It is not possible to delete running task.";"Nav iespējams izdzēst jau uzskāto uzdevumu (running task).";S;;T;N
"This plugin allows you to start actions that are performed after affiliate signup. You can do virtually anything, like signing the user to a newsletter, or post his data to another system";"This plugin allows you to start actions that are performed after affiliate signup. You can do virtually anything, like signing the user to a newsletter, or post his data to another system";S;;N;N
"Custom field number that can be used by %s.";"Custom field number that can be used by %s.";S;;N;N
"Security code is used to prevent IPN frauds.";"Drošības kods tiek izmantots, lai pasargātu no IPN krāpniecības.";S;;T;N
"Register also test sales. This setting should be off in live system.";"Register also test sales. This setting should be off in live system.";S;;N;N
"If checked, then the recurring commission settings will be used for recurring sales. Otherwise recurring sales have same commission as first sale. Set reccurence type to 'Varied' in recurring commission settings.";"If checked, then the recurring commission settings will be used for recurring sales. Otherwise recurring sales have same commission as first sale. Set reccurence type to 'Varied' in recurring commission settings.";S;;N;N
"Parameter with this name will be used for sending required info to PAP";"Parameter with this name will be used for sending required info to PAP";S;;N;N
"Auto approval of commissions plugin require cron job which is not running now. Please set it up in Tools -> Integration -> Cron Job Integration";"Auto approval of commissions plugin require cron job which is not running now. Please set it up in Tools -> Integration -> Cron Job Integration";S;;N;N
"You can specify the number of days after which the commission will be auto approved. If you decline the commission before the auto approval date, it will stay declined.";"You can specify the number of days after which the commission will be auto approved. If you decline the commission before the auto approval date, it will stay declined.";S;;N;N
"Register your new affiliates automatically to AutoResponsePlus<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Register your new affiliates automatically to AutoResponsePlus<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"This plugin adds {$channels} variable to all affiliate panel templates. $channels is array of all affiliate channels where key is channel code and value is channel name";"This plugin adds {$channels} variable to all affiliate panel templates. $channels is array of all affiliate channels where key is channel code and value is channel name";S;;N;N
"This plugin forbids saving click data1/2 values to click stats which makes the click tables smaller but you won't be able to filter clicks by data1/2. Data1/2 will be available in Raw clicks only.";"This plugin forbids saving click data1/2 values to click stats which makes the click tables smaller but you won't be able to filter clicks by data1/2. Data1/2 will be available in Raw clicks only.";S;;N;N
"With this plugin you can add bonus commission to affiliate if action is created with total cost greater than specified value. You can configure Bonus commission in Edit commission type dialog. It is not recommended to activate this plugin at the same time with Split Commission feature.";"With this plugin you can add bonus commission to affiliate if action is created with total cost greater than specified value. You can configure Bonus commission in Edit commission type dialog. It is not recommended to activate this plugin at the same time with Split Commission feature.";S;;N;N
"Minimum sale value for which bonus commission will be added. Undefined: -1. For all sales: 0.";"Minimum sale value for which bonus commission will be added. Undefined: -1. For all sales: 0.";S;;N;N
"This plugin changes values visible in Trends Report. Restart is needed after activation of this plugin.";"This plugin changes values visible in Trends Report. Restart is needed after activation of this plugin.";S;;N;N
"It is possible to use following values in ID: {9} - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be copied to refid as you will specify in format. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";"It is possible to use following values in ID: {9} - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be copied to refid as you will specify in format. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";S;;N;N
"Enables custom refid. You will be able to set refid pattern in configure screen after plugin activation.";"Enables custom refid. You will be able to set refid pattern in configure screen after plugin activation.";S;;N;N
"Custom field number sets number of the custom field which will be used for storing tracking data. ";"Custom field number sets number of the custom field which will be used for storing tracking data. ";S;;N;N
"Plugin is possible to activate only in case database user used for connecting to database of %s has rights to read from system table INFORMATION_SCHEMA.TABLES.";"Plugin is possible to activate only in case database user used for connecting to database of %s has rights to read from system table INFORMATION_SCHEMA.TABLES.";S;;N;N
"Failed to activate plugin, database user %s has no rights to read information_schema.tables system database.";"Failed to activate plugin, database user %s has no rights to read information_schema.tables system database.";S;;N;N
