source;translation;type;module;status;customer
"Pattern didn't matched the URL, check your pattern";"Předpis nesouhlasí s URL, zkontrolujte svůj předpis";S;affiliate;T;N
"Pattern matched the URL";"Předpis souhlasí s URL";S;affiliate;T;N
"Login";"Login";B;;T;N
"Username (email)";"Uživatelské jméno (e-mail)";B;merchant;T;N
"First name";"Křestní jméno";B;;T;N
"Last name";"Příjmení";B;;T;N
"Referral ID";"ID refereru (odkazujícího)";B;;T;N
"I agree with terms & conditions";"Souhlasím s podmínkami";B;;T;N
"Cannot find invoice";"Nelze nalézt fakturu";S;;T;N
"Affiliate";"Partner";B;;T;N
"Date of registration";"Datum registrace";S;affiliate;T;N
"% in total sales";"% ve všech prodejích";S;affiliate;T;N
"% of total sales";"% ze všech prodejí";S;affiliate;T;N
"% of total commissions";"% ze všech provizí";S;affiliate;T;Y
"Commission";"Provize";B;;T;N
"Total cost";"Celková suma";B;;T;N
"Order ID";"ID objednávky";B;;T;N
"Product ID";"ID produktu";B;;T;N
"Created";"Vytvořeno";B;;T;N
"Campaign Name";"Název kampaně";S;;T;N
"Type";"Typ";B;;T;N
"Affiliate username";"Uživatelské jméno partnera";S;;T;N
"Paid";"Zaplaceno";B;;T;N
"Ip";"IP";S;;T;N
"Referer";"Referer (Odkazující)";B;;T;N
"Recurring commison id";"Opakované (pravidelně vzplácené) provize ID";S;;T;N
"Payout history id";"ID historie plateb";S;;T;N
"Click count";"Počet kliknutí";S;;T;N
"First click time";"Čas prvního kliknutí";S;;T;N
"First click referer";"Referer (Odkazující) prvního kliku";S;;T;N
"First click ip";"IP prvního kliknutí";S;;T;N
"First click data 1";"První klik data 1";S;;T;N
"First click data 2";"První klik data 2";S;;T;N
"Last click time";"Čas posledního kliknutí";S;;T;N
"Last click referer";"Referer posledního kliknutí";S;;T;N
"Last click ip";"IP posledního kliknutí";S;;T;N
"Last click data 1";"Data 1 pro poslední kliknutí";S;;T;N
"Last click data 2";"Data 2 pro poslední kliknutí";S;;T;N
"Extra data 1";"Extra data 1";B;;T;Y
"Extra data 2";"Extra data 2";B;;T;Y
"Extra data 3";"Extra data 3";S;;T;Y
"Extra data 4";"Extra data 4";S;;T;Y
"Extra data 5";"Extra data 5";S;;T;Y
"Merchant note";"Poznámka obchodníka";B;;T;N
"Banner name";"Název banneru";S;merchant;T;N
"Banner preview";"Náhled banneru";S;merchant;T;N
"Campaign";"Kampaň";B;;T;N
"Target URL";"Cílová URL";B;;T;N
"Banner type";"Typ banneru";S;;T;N
"Html data is not defined";"Nejsou zadána HTML data";S;;T;N
"File name is not defined";"Není zadán název souboru";S;;T;N
"unknown";"neznámý";B;;T;N
"approved";"povoleno";S;;T;N
"pending";"nerozhodnuto";S;;T;N
"User Id";"ID uživatele";S;;T;N
"Payment date";"Datum platby";S;;T;N
"Username";"Uživatelské jmeno";B;;T;N
"Amount";"Množství";B;;T;N
"Note to affiliate";"Poznámka partnerovi";S;;T;N
"Original currency ID";"ID původní měny";S;;T;N
"Original currency rate";"Kurz původní měny";S;;T;N
"Original currency value";"Hodnota původní měny";S;;T;N
"System note";"Systémová poznámka";B;;T;N
"Country code";"Kód země";S;;T;N
"Affiliate first name";"Křestní jméno partnera";S;;T;N
"Affiliate last name";"Příjmení partnera";S;;T;N
"Unknown";"Neznámý";B;;T;N
"3rd party cookie";"cookie třetí strany";B;;T;N
"1st party cookie";"cookie první strany";B;;T;N
"Flash cookie";"Flashový cookie";B;;T;N
"Forced parameter";"Povinný údaj";B;;T;N
"IP address";"IP adresa";B;;T;N
"Default affiliate";"Výchozí partner";B;;T;N
"Url";"Url";B;;T;Y
"Note";"Poznámka";B;;T;N
"Status does not have allowed value";"Status nemá povolenou hodnotu";S;;T;N
"Selected username already exists";"Uživatelské jmené již existuje";S;;T;N
"Failed to change status for %s user(s)";"Nepodařilo se změnit status pro  %s uživatele(ů)";S;;T;N
"Status successfully changed for %s user(s)";"Status úspěšně změněn pro %suživatele(ů)";S;;T;N
"First Name";"Křestní jméno";B;;T;N
"Last Name";"Příjmení";B;;T;N
"Password";"Heslo";B;;T;N
"Title must be unique";"Nadpis musí být unikátní";S;affiliate;T;N
"Selected parent affiliate does not exist";"Vybraný nadřazený partner neexistuje";S;;T;N
"Failed loading file %s with error: %s";"Nepodařilo se načíst soubor %s chyby: %s";S;;T;N
"Merchant - New User Signup";"Obchodník - Registrace nového uživatele";B;merchant;T;N
"New user signed up";"Nový uživatel zaregistrován";B;merchant;T;N
"Email subject";"Předmět e-mailu";S;merchant;T;N
"Email text";"Text e-mailu";S;merchant;T;N
"Merchant - Affiliate filled Contact us form";"Obchodník - Partner vyplnil formulář pro kontakt";B;merchant;T;N
"Affiliate filled Contact us form";"Partner vyplnil formulář pro kontakt";B;merchant;T;N
"Merchant - New Sale / Lead";"Obchodník - Nový prodej / Lead";B;merchant;T;N
"New sale / lead";"Nový prodej / lead";B;;T;N
"Affiliate - New User Signup Approved";"Partner - Registrace nového uživatele schválena";B;;T;N
", welcome to our affiliate program";", vítejte v našem partnerském programu";B;;T;N
"Affiliate - New User Signup Before Approval";"Partner - Nová registrace před schválením";B;;T;N
"Paid amount";"Vyplacená částka";S;;T;N
"Paid currency";"Měna";S;;T;N
"Payout method";"Metoda vyplacení";B;;T;N
"Affiliate - On payout";"Partner - Ve výplatě";B;;T;N
"Your commissions";"Vaše provize";B;;T;N
"Affiliate - New Subaffiliate Sale / Lead";"Partner - Nový prodej podpartnera / Lead";B;affiliate;T;N
"New subaffiliate sale / lead";"Partner - Nový prodej podpartnera / lead";B;affiliate;T;N
"Affiliate - New Subaffiliate signup";"Partner - registrace nového podpartnera";B;affiliate;T;N
"New subaffiliate signed up";"Registroval se nový podpartner";B;affiliate;T;N
"VAT percentage";"procento DPH";B;;T;N
"VAT number";"DIČ";B;;T;N
"Registration number";"Registrační číslo";B;;T;N
"VAT part";"část DPH";B;;T;N
"Payment incl. VAT";"Platba vč. DPH";B;;T;N
"Payment excl. VAT";"Platba bez DPH";B;;T;N
"Affiliate - On VAT payout";"Partner - V DPH výplatě";B;;T;N
"Transaction ID";"ID transakce";B;;T;N
"TotalCost";"Celková suma";S;;T;N
"Tier";"Stupeň";S;;T;N
"Campaign ID";"ID kampaně";S;;T;N
"Campaign name";"Název kampaně";B;;T;N
"Referer URL";"URL refereru (odkazujícího)";S;;T;N
"IP";"IP";S;;T;Y
"First click - time";"Čas prvního kliknutí";S;;T;N
"First click - referer";"První klik - referer ";S;;T;N
"First click - IP";"První klik - IP";S;;T;N
"First click - data1";"První klik - data1";S;;T;N
"First click - data2";"První klik - data2";S;;T;N
"Last click - time";"Čas posledního kliknutí";S;;T;N
"Last click - referer";"Poslední klik - referer (odkazující posledního kliknutí)";S;;T;N
"Last click - IP";"Poslední klik - IP";S;;T;N
"Last click - data1";"Poslední klik - data1";S;;T;N
"Last click - data2";"Poslední klik - data2";S;;T;N
"Transaction data1";"Data transakce1";S;;T;N
"Transaction data2";"Data transakce2";S;;T;N
"Transaction data3";"Data transakce3";S;;T;N
"Transaction data4";"Data transakce4";S;;T;N
"Transaction data5";"Data transakce5";S;;T;N
"Note to merchant";"Poznámka obchodníka";S;;T;N
"Original currency";"Původní měna";S;;T;N
"Banner does not exist";"Banner neexistuje";S;merchant;T;N
"Server error: Unknown type given for BannerForm._save()";"Chyba serveru: zadaný neznámý typ pro BannerForm._save()";S;merchant;T;N
"Banner was saved";"Banner uložen";S;merchant;T;N
"Imps";"Impese";S;merchant;T;N
"Clicks";"Kliknutí";B;;T;N
"CTR";"CTR";S;;T;Y
"Order";"Pořadí";B;merchant;T;N
"BannersImportExportDescription";"Definice bannerů - toto jsou pouze definice, jak mají bannery pro export/import vypadat, nikoli vlastní obrázky nebo soubory";B;merchant;T;N
"Campaign does not exist";"Kampaň neexistuje";S;merchant;T;N
"Campaign capping saved";"Uzavření kampaně uloženo";S;merchant;T;N
"Number of transactions in 'Active until' campaign validity has to be set";"Počet transakcí v 'Active until' platnosti kampani musí být nastaven";S;merchant;T;N
"There are missing From and To dates for 'Active in date range' campaign validity";"Chybí zde  data Od a Do pro platnost kampaně 'Aktivní v časovém úseku'";S;merchant;T;N
"Commission successfully computed";"Provize úspěšně spočítána";S;merchant;T;N
"User is not valid!";"Neplatný uživatel!";S;merchant;T;N
"Campaign is not valid!";"Neplatná kampaň!";S;merchant;T;N
"Transaction type is not valid or doesn't exist in this campaign!";"Typ transakce je neplatný nebo neexistuje v této kampani!";S;merchant;T;N
"Cannot recognize commission group for this user in campaign!";"Nelze rozpoznat skupinu zakázek pro tohoto uživatele v kampani!";S;merchant;T;N
"Error getting commission settings!";"Chyba při získávání nastavení provize!";S;merchant;T;N
"Error, for percentage commissions you have to define Total cost!";"Chyba ve výpočtu procent provizí. Musíte definovat celkovou sumu!";S;merchant;T;N
"You cannot deactivate default campaign";"Nelze deaktivovat výchozí kampaň";S;merchant;T;N
"You cannot delete default campaign";"Nelze vymazat výchozí kampaň";S;merchant;T;N
"Default";"Výchozí";B;;T;N
"per sale / lead";"prodejem / leadem (návštěvník na sebe zanechal kontakt)";B;;T;N
"CampaignsImportExportDescription";"Nastavení množství pro kampaně a jejich provize";B;merchant;T;N
"loadCommissionGroups: campaignId is empty";"loadCommissionGroups: ID kampaně je prázdné";S;merchant;T;N
"Campaign ID cannot be empty!";"ID kampaně nesmí být prázdné!";S;merchant;T;N
"CommissionTypeId (Id) cannot be empty!";"CommissionTypeId (Id) nemůže být prázdné!";S;merchant;T;N
"CommissionGroupId cannot be empty!";"CommissionGroupId nemůže být prázdné!";S;merchant;T;N
"Commission type does not exist";"Typ provize neexistuje";S;merchant;T;N
"Commissions saved successfully";"Provize úspěšně uložena";S;merchant;T;N
"Field 'type' does not exist";"Pole 'type' neexistuje";S;merchant;T;N
"Failed to change status";"Nepodařilo se změnit status";S;merchant;T;N
"Status successfully changed";"Status úspěšně změněn";S;merchant;T;N
"CommissionsImportExportDescription";"Provize (transakce, pořadí) registrované systémem";B;merchant;T;N
"Affiliate screen";"Partnerská obrazovka";S;merchant;T;N
"Affiliate panel menu saved";"Menu partnerského panelu uloženo";S;merchant;T;N
"Error changing default theme";"Chyba při změně výchozího motivu";S;merchant;T;N
"Default theme changed";"Výchozí motiv změněn";S;merchant;T;N
"Program name and logo saved";"Jméno a logo programu změněno";S;merchant;T;N
"Affiliate signup settings saved";"Nastavení přihlašování partnerů uloženo";S;merchant;T;N
"Value";"Hodnota";B;;T;N
"Banner format successfully saved";"Formát banneru úspěšně uložen";S;merchant;T;N
"Cookies settings saved";"Nastavení cookies uloženo";S;merchant;T;N
"Symbol";"symbol";B;;T;N
"Precision";"Přesnost";B;;T;N
"Where to display";"Kde zobrazit";B;;T;N
"Exchange rate";"Kurz";S;;T;N
"NEW";"NOVÉ";S;;T;N
"Currency";"Měna";B;;T;N
"Fraud protections saved";"Ochrana proti podvodu uložena";S;merchant;T;N
"Logging saved";"Logování uloženo";S;merchant;T;N
"Parameter names saved";"Názvy parametrů uloženy";S;merchant;T;N
"Tracking saved";"Sledování uloženo";S;merchant;T;N
"URLs & Directories saved";"URL a Adresáře uloženy";S;merchant;T;N
"Affiliates successfully paid";"Partneři úspěšně vyplaceni";S;merchant;T;N
"Id";"Id";B;;T;Y
"Email";"e-mail";B;;T;N
"Approved";"Povoleno";B;;T;N
"VAT";"VAT (DIČ)";S;merchant;T;Y
"To pay";"K vyplacení";S;merchant;T;N
"Pending";"Nevyřešeno";B;;T;N
"Declined";"Zamítnuto";B;;T;N
"Minimum payout";"Minimální výplata";S;merchant;T;N
"Payout data";"Datum výplaty";B;merchant;T;N
"N/A";"N/A";S;merchant;N;N
"New payout option";"Nové nastavení plateb";S;merchant;T;N
"New payout option %s";"Nové nastavení plateb %s";S;merchant;T;N
"Payout option";"Nastavení plateb";S;merchant;T;N
"Payout history";"Historie plateb";S;merchant;T;N
"Date paid";"Datum výplaty";S;merchant;T;N
"Payees";"Platby";S;merchant;T;N
"Total amount";"Celková suma";S;merchant;T;N
"Affiliate note";"Poznámka parnera";B;merchant;T;N
"payees";"Platby";S;merchant;T;N
"payee";"Platba";S;merchant;T;N
"Date";"Datum";B;;T;N
"Referer url";"URL refereru (odkazujícího)";S;merchant;T;N
"Data 1";"Data 1";B;merchant;T;Y
"Data 2";"Data 2";B;merchant;T;Y
"Clicks raw";"Všechny prokliky";S;;T;N
"Clicks unique";"Unikátní kliknutí";S;;T;N
"Click";"Klinutí";B;;T;N
"Raw clicks older than %s are deleted";"Surové prokliky starší než  %s jsou vymazány";S;merchant;T;N
"Failed to delete raw clicks";"Nepodařilo se vymazat surové prokliky";S;merchant;T;N
"Impressions raw";"Všechna zobrazení";S;;T;N
"Impressions unique";"Unikátní zobrazení";S;;T;N
"Sales count";"Počet prodejů";S;;T;N
"Table name";"Název tabulky";S;merchant;T;N
"Records";"Rekordy";S;merchant;T;N
"Total size";"Celková velikost";S;merchant;T;N
"Data size";"Velikost dat";S;merchant;T;N
"Index size";"Velikost indexu";S;merchant;T;N
"Transaction";"Transakce";B;;T;N
"Payout status";"Status plateb";B;merchant;T;N
"Data 3";"Data 3";B;merchant;T;Y
"Data 4";"Data 4";B;merchant;T;Y
"Data 5";"Data 5";B;merchant;T;Y
"Tracked by";"Sledováno";B;merchant;T;N
"Time";"as";B;;T;N
"Click data 1";"klik data 1";B;merchant;T;N
"Click data 2";"klik data 2";B;merchant;T;N
"paid";"zaplaceno";B;;T;N
"unpaid";"nezaplaceno";B;;T;N
"Username must be valid email address";"Uživatelské jmeno musí být platná e-mailová adresa";S;;T;N
"You have to agree with terms & conditions";"Musíte souhlasit s licencí.";B;;T;N
"is mandatory";"je povinný ";B;;T;N
"Payout settings saved";"Nastavení plateb uloženo";S;merchant;T;N
"Affiliate details";"Podrobnosti partnera";B;merchant;T;N
"Date joined";"Datum zapojení";B;;T;N
"Date approved";"Datum schválení";B;merchant;T;N
"Parent";"Nadřazený";S;merchant;T;N
"Firstname";"Křestní jméno";B;;T;N
"Lastname";"Příjmení";B;;T;N
"Parent ID";"ID nadřazeného";S;merchant;T;N
"Parent username";"Uživatelské jméno nadřazeného";S;merchant;T;N
"Parent first name";"Křestní jméno nadřazeného";S;merchant;T;N
"Parent last name";"Příjmení nadřazeného";S;merchant;T;N
"AffiliatesImportExportDescription";"Data partnerů - můžete použít k načtení nových partnerů do systému";B;merchant;T;N
"Status successfully set to selected url(s)";"Status úspěšne nastaven vybraným url";S;merchant;T;N
"Failed to set status selected url(s)";"Nepodařilo se nastavit status vybraným url";S;merchant;T;N
"Commission group";"Skupina zakázek";S;;T;N
"Commision group";"Skupina zakázek";S;merchant;T;N
"Selected commission group(s) are changed";"Vybrané(á) skupina(y) zakázek jsou změněny";S;merchant;T;N
"Changes saved";"Změny uloženy";S;;T;N
"Application Name";"Název aplikace";S;;T;N
"New password URL";"Nové URL pro heslo";S;;T;N
"Request valid until";"Požadavek platný do";S;;T;N
"Request new password";"Požadovat nové heslo";B;;T;N
"Wrong username/password";"Špatné uživatelské jmeno nebo heslo";S;;T;N
"Select account";"Vyberte účet";B;;T;N
"Authentication failed";"Ověření selhalo";S;;T;N
"User authenticated. Logging in.";"Uživatel ověřen. Přihlašuji.";S;;T;N
"You entered invalid security code";"Zadán nesprávný bezpečnostní kód";S;;T;N
"You entered invalid username";"Zadáno nesprávné uživatelské jméno";S;;T;N
"Within a few minutes you will receive instruction on how to reset you password.";"Během několika minut obdržíte email s instrukcemi k resetu hesla.";S;;T;N
"Your password was changed. Go back to login dialog and login.";"Vaše heslo bylo změněno. Vraťte se k přihlašovacímu dialogu a přihlašte se.";S;;T;N
"Logout error";"Chyba odhlášení";S;;T;N
"Logout successful";"Odhlášení úspěšné";S;;T;N
"Invalid password request. You have to request again new password before trying to set password.";"Neplatná žádost o heslo. Musíte znovu požádat o nové heslo předtím než jej budete nastavovat.";S;;T;N
"User account not approved yet";"Uživatelský účet zatím není schválen.";S;;T;N
"File to export is not defined";"Nebyl zadán soubor k exportu";S;;T;N
"Unsupported";"Nepodporováno";S;;T;N
"Import file is not defined";"Nebyl zadán soubor k importu";S;;T;N
"Export data";"Exportní data";B;;T;N
"Data was successfully exported to file %s";"Data byla úspěšně exportována do souboru %s";S;;T;N
"File name";"Název souboru";B;;T;N
"Modules";"Moduly";S;;T;N
"Size";"Velikost";S;;T;N
"Could not create account. (%s)";"Nelze vytvořit účet. (%s)";S;;T;N
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"Adresář %s není zapisovatelný uživatelem web serveru. Prosím odeberte nebo přenastavte jeho oprávnění.";S;;T;N
"Failed to delete %s filter(s)";"Nepodařilo se smazat %s filtr(y/ů)";S;;T;N
"%s filter(s) successfully deleted";"%s filtr(y/ú) úspěšně smazán(o)";S;;T;N
"Failed to load default mail account. Please check your mail account settings.";"Nepodařilo se načíst výchozí e-mailový účet. Prosím, překontrolujte vaše nastavení e-mailu.";S;;T;N
"View name must be unique";"Zobrazované jméno musí být unikátní";S;;T;N
"Maximum length of %s in %s is %s";"Maximální délka %s v %s je %s";S;;T;N
"Relation constraint";"omezení vztahu";S;;T;N
"must be unique";"musí být unikátní";S;;T;N
"Error changing theme";"Chyba při změně motivu";S;;T;N
"Theme changed";"Motiv změněn";S;;T;N
"Failed to delete %s wallpaper(s)";"Nepodařilo se smazat %s pozadí";S;;T;N
"%s wallpaper(s) successfully deleted";"%s pozadí úspěšně smazáno";S;;T;N
"Failed to save wallpaper with error %s";"Nepodařilo se uložit pozadí s chybou %s";S;;T;N
"Wallpaper saved.";"Pozadí uloženo.";S;;T;N
"Side bar saved";"Postranní panel uložen";S;;T;N
"Windows saved";"Okno uloženo";S;;T;N
"Quick Launch saved";"Rychlé spuštění uloženo";S;;T;N
"File does not exist";"Soubor neexistuje";S;;T;N
"File was successfully uploaded";"Soubor úspěšne uploadován";S;;T;N
"Unsupported gadget";"Nepodporovaný gadget";S;;T;N
"Gadget";"Gadget";S;;T;Y
"Gadget added";"Gadget přidán";S;;T;N
"Failed to close gadget";"Nepodařilo se zavřít gadget";S;;T;N
"Gadget successfully closed";"Gadget úspěšně uzavřen";S;;T;N
"Docking";"Ukotvení";S;;T;N
"Gadgets saved";"Gadgety uloženy";S;;T;N
"Create Account";"Vytvořit účet";B;;T;N
"Account is already created.";"Účet je již vytvořen.";S;;T;N
"Create Database";"Vytvořit databázi";B;;T;N
"Could not create database. %s";"Nelze vytvořit databázi %s";S;;T;N
"doesnt exist's";"neexistuje";S;;T;N
"Internal error";"Interní chyba";S;;T;N
"Error during database creation.";"Chyba při vytváření databáze";S;;T;N
"OK";"OK";B;;T;Y
"Failed to read headers of CSF file %s";"Nepodařilo se přečíst CSF hlavičky souboru file %s";S;;T;N
"Could not change permissions %s";"Nelze změnit přístup %s";S;;T;N
"Could not open file";"Soubor nelze otevřít";S;;T;N
"Could not read file";"Soubor nelze přečíst";S;;T;N
"Rewind unsupported in this file stream";"Přetáčení není podporováno tímto souborovým streamem";S;;T;N
"File %s does not exist.";"Soubor %s neexistuje.";S;;T;N
"Failed to read file %s";"Selhalo čtení souboru %s";S;;T;N
"Could not create directory %s";"Nelze vytvořit adresář %s";S;;T;N
"Could not open language file %s";"Nelze otevřít jazykový soubor %s";S;;T;N
"Level";"roveň";S;;T;N
"Message";"Zpráva";B;;T;N
"File";"Soubor";S;;T;N
"Line";"dek";B;;T;N
"Group ID";"ID skupiny";S;;T;N
"Log event";"Záznam událostí";S;;T;N
"Event(s) are deleted";"Události smazány";S;;T;N
"No event(s) to delete";"Žádná událost ke smazání";S;;T;N
"Debug event(s) are deleted";"Události ladění jsou vymazány";S;;T;N
"No debug event(s) to delete";"Nejsou zde žádné události ladění k vymazání";S;;T;N
"Mail Account Name";"Název e-mailového účtu";S;;T;N
"Use SMTP protocol";"Použít SMTP protokol";S;;T;N
"SMTP Server";"SMTP server";B;;T;N
"SMTP Port";"SMTP port";B;;T;N
"SMTP Authentication";"SMTP ověření";S;;T;N
"Use SSL connection";"Použít SSL spojení";S;;T;N
"SMTP Username";"SMTP uživatelské jmeno";S;;T;N
"Is default mail account";"Je výchozím e-mailovým účtem";S;;T;N
"Yes";"Ano";B;;T;N
"No";"Ne";B;;T;N
"Email account test mail";"Testovací e-mail e-mailového účtu";B;;T;N
"Default Mail Account";"Výchozí e-mailový účet";S;;T;N
"Email settings saved";"Nastavení e-mailu uloženo";S;;T;N
"Test mail scheduled, check outbox if it was sent.";"Testovací e-mail naplánován, zkontrolujte schránku odeslané pošty jestli byl odeslán.";S;;T;N
"Mail outbox";"Schránka odeslané pošty";B;;T;N
"Failed to restart %s row(s)";"Nepodařilo se restartovat %s řádek/řádků";S;;T;N
"%s row(s) successfully restarted";"%s řádek/řádků úspěšně restartován(o)";S;;T;N
"To recipients";"Příjemcům";S;;T;N
"Mail subject";"Předmět";S;;T;N
"Scheduled at";"Naplánováno na";S;;T;N
"Last retry";"Poslední pokus";S;;T;N
"Retry number";"Číslo pokusu";S;;T;N
"Error message";"Chybová zpráva";S;;T;N
"Account name";"Název účtu";B;;T;N
"Server Date";"Datum serveru";S;;T;N
"Server Time";"Čas serveru";S;;T;N
"Mail template not defined in database for class %s";"Šablona e-mailu není zadána v databázi pro třídu %s";S;;T;N
"Recipients empty";"Pole příjemce je prázdné";S;;T;N
"Body of mail not specified";"Tělo e-mailu není zadáno";S;;T;N
"Failed to init mail headers";"Nepodařilo se inicializovat hlavičku e-mailu";S;;T;N
"Email transfer method error";"Při přenosu e-mailu došlo k chybě";S;;T;N
"Application Title";"Název aplikace";S;;T;N
"Failed to save settings with error %s";"Nepodařilo se uložit nastavení; chyba: %s";S;;T;N
"Proxy server settings saved.";"Nastavení proxy serveru uloženo";S;;T;N
"Failed to load proxy server settings.";"Nepodařilo se načíst nastavení proxy serveru";S;;T;N
"Pdf saved";"PDF uloženo";S;;T;N
"Path to save file '%s' not exist";"Cesta k uložení souboru '%s' neexistuje";S;;T;N
"Path to save file %s is null";"Cesta k uložení souboru %s není vyplněna";S;;T;N
"Unable to create file %s%s.pdf";"Nelze vytvořit soubor %s%s.pdf";S;;T;N
"Pdf output: %s";"Výstup pro PDF soubory: %s";S;;T;N
"Role";"role";B;;T;N
"Logged in";"Přihlášen";S;;T;N
"Last Request";"Poslední požadavek";S;;T;N
"entries";"položky";S;;T;N
"SettingsImportExportDescription";"Všechna systémová nastavení";B;;T;N
"Undefined table name";"Nenastavený název tabulky";S;;T;N
"Undefined $option";"Nenastavená možnost $option";S;;T;N
"Table alias must by defined";"Alias tabulky musí být nastaven";S;;T;N
"equals";"rovná se";S;;T;N
"not equals";"nerovná se";S;;T;N
"is like";"je jako";S;;T;N
"is not like";"není jako";S;;T;N
"is greater";"je větší";S;;T;N
"is lower";"je menší";S;;T;N
"is greater or equal";"je větší nebo roven";S;;T;N
