source;translation;type;module;status;customer
"Import / Export";"Εισαγωγή / Εξαγωγή";B;merchant;T;N
"Event logs";"Αρχεία καταγραφής συμβάντων";B;merchant;T;N
"Online users";"Online χρήστες";B;;T;N
"Database status";"Κατάσταση Βάσης Δεδομένων";B;;T;N
"User cannot be found";"Ο χρήστης δεν μπορεί να βρεθεί";S;affiliate;T;N
"Email was successfully sent to merchant";"Το email εστάλη επιτυχώς στον έμπορο";S;affiliate;T;N
"Email notifications saved";"Ειδοποιήσεις Email αποθηκεύτηκαν";S;;T;N
"Banner";"Banner";B;;N;N
"none active";"μη ενεργό";S;;T;N
"per click";"ανά Κλικ";B;;T;N
"per sale";"ανά Πώληση";B;;T;N
"ID";"Id (Ταυτότητα)";B;;T;N
"Name";"Όνομα";B;;T;N
"Description";"Περιγραφή";B;;T;N
"Status";"Κατάσταση ";B;;T;N
"Date created";"Ημερομηνία δημιουργήθηκε";S;;T;N
"Actions";"Ενέργειες";B;;T;N
"Channel";"Κανάλι";B;;T;N
"Failed to save %s field(s). Data with value '";"Αποτυχία αποθήκευσης %s πεδίου(ων). Δεδομένα με αξία ' ";S;affiliate;T;N
"Failed to save %s field(s)";"Αποτυχία αποθήκευσης  %s πεδίου(ων)";S;;T;N
"%s field(s) successfully saved";"%s πεδίου(ων) αποθηκεύτηκε με επιτυχία";S;;T;N
"User";"Χρήστης";S;;T;N
"Channel name";"Όνομα καναλιού";S;affiliate;T;N
"Pattern didn't matched the URL, check your pattern";"Το μοτίβο δεν ταίριαξε με το URL, ελέγξτε το μοτίβο σας";S;affiliate;T;N
"Pattern matched the URL";"Το μοτίβο ταίριαξε με το URL";S;affiliate;T;N
"Login";"Σύνδεση";B;;T;N
"First name";"Όνομα";B;;T;N
"Last name";"Επώνυμο";B;;T;N
"Referral ID";"Παραπεμπτικό ID";B;;T;N
"I agree with terms & conditions";"Συμφωνώ με τους όρους και τις προϋποθέσεις";B;;T;N
"Cannot find invoice";"Δεν μπορεί να βρεθεί τιμολόγιο";S;;T;N
"Affiliate";"Θυγατρικός";B;;T;N
"Date of registration";"Ημερομηνία εγγραφής";S;affiliate;T;N
"% in total sales";"% στις συνολικές πωλήσεις";S;affiliate;T;N
"% of total sales";"% των συνολικών πωλήσεων";S;affiliate;T;N
"% of total commissions";"% των συνολικών προμηθειών";S;affiliate;T;N
"Commission";"Προμήθεια";B;;T;N
"Total cost";"Συνολικό κόστος";B;;T;N
"Order ID";"ID παραγγελίας";B;;T;N
"Product ID";"ID Προϊόντος";B;;T;N
"Created";"Δημιουργημένο";B;;T;N
"Campaign Name";"Όνομα καμπάνιας";B;;T;N
"Type";"Είδος";B;;T;N
"Affiliate username";"Όνομα χρήστη θυγατρικού";S;;T;N
"Paid";"Πληρωμένο";B;;T;N
"Ip";"IP";S;;N;N
"Referer";"Παραπομπή";B;;T;N
"Recurring commison id";"id επαναλαμβανόμενη προμήθεια ";S;;T;N
"Payout history id";"id ιστορικό πληρωμών ";S;;T;N
"Click count";"Κάντε κλικ στο υπολογίζω";S;;T;N
"First click time";"Πρώτο κλικ χρόνος";S;;T;N
"First click referer";"Πρώτο κλικ παραπομπή";S;;T;N
"First click ip";"Πρώτο κλικ ip";S;;T;N
"First click data 1";"Πρώτο κλικ δεδομένα 1";S;;T;N
"First click data 2";"Πρώτο κλικ δεδομένα 2";S;;T;N
"Last click time";"Τελευταίο κλικ χρόνος";S;;T;N
"Last click referer";"Τελευταίο κλικ παραπομπή";S;;T;N
"Last click ip";"Τελευταίο κλικ ip";S;;T;N
"Last click data 1";"Τελευταίο κλικ δεδομένα 1";S;;T;N
"Last click data 2";"Τελευταίο κλικ δεδομένα 2";S;;T;N
"Extra data 1";"Έξτρα δεδομένα 1";B;;T;N
"Extra data 2";"Έξτρα δεδομένα 2";B;;T;N
"Extra data 3";"Έξτρα δεδομένα 3";S;;T;N
"Extra data 4";"Έξτρα δεδομένα 4";S;;T;N
"Extra data 5";"Έξτρα δεδομένα 5";S;;T;N
"Merchant note";"Σημείωση Εμπόρου";B;;T;N
"Banner name";"Όνομα Banner";S;merchant;T;N
"Banner preview";"Προεπισκόπηση Banner ";S;merchant;T;N
"Campaign";"Καμπάνια";B;;T;N
"Target URL";"Στόχος URL";B;;T;N
"Banner type";"Τύπος Banner ";S;;T;N
"Html data is not defined";"Δεδομένα Html δεν ορίζονται";S;;T;N
"File name is not defined";"Όνομα αρχείου δεν ορίζεται";S;;T;N
"unknown";"Άγνωστο";B;;T;N
"approved";"Εγκρίθηκε";B;;T;N
"pending";"Εν αναμονή";B;;T;N
"User Id";"Id Χρήστη";S;;T;N
"Payment date";"Ημερομηνία πληρωμής";S;;T;N
"Username";"Όνομα χρήστη";B;;T;N
"Amount";"Ποσό";B;;T;N
"Note to affiliate";"Σημείωση για θυγατρικό";S;;T;N
"Original currency ID";"ID αρχικού νομίσματος";S;;T;N
"Original currency rate";"Τιμή αρχικού νομίσματος";S;;T;N
"Original currency value";"Αξία αρχικού νομίσματος";S;;T;N
"System note";"Σημείωση συστήματος";B;;T;N
"Country code";"Κωδικός Χώρας";S;;T;N
"Affiliate first name";"Όνομα θυγατρικού";S;;T;N
"Affiliate last name";"Επώνυμο θυγατρικού";S;;T;N
"3rd party cookie";"3rd party cookie";B;;N;N
"1st party cookie";"1st party cookie";B;;N;N
"Flash cookie";"Flash cookie";B;;N;N
"Forced parameter";"Αναγκαστική παράμετρο";B;;T;N
"IP address";"IP διεύθυνση";B;;T;N
"Default affiliate";"Προεπιλογή θυγατρικού";B;;T;N
"Url";"URL";B;;N;N
"Note";"Σημείωση";B;;T;N
"Status does not have allowed value";"Η Κατάσταση δεν έχει επιτρεπόμενη αξία";S;;T;N
"Selected username already exists";"Το επιλεγμένο όνομα χρήστη υπάρχει ήδη";S;;T;N
"Failed to change status for %s user(s)";"Αποτυχία αλλαγής κατάστασης για %s χρήστη(ες)";S;;T;N
"Status successfully changed for %s user(s)";"Η Κατάσταση άλλαξε επιτυχώς για  %s χρήστη(ες)";S;;T;N
"Password";"Κωδικός";B;;T;N
"Title must be unique";"Ο τίτλος πρέπει να είναι μοναδικός";S;affiliate;T;N
"Selected parent affiliate does not exist";"Η επιλεγμένη μητρική θυγατρική δεν υπάρχει ";S;;T;N
"Failed loading file %s with error: %s";"Αποτυχία φόρτωσης του αρχείου  %s με σφάλμα: %s";S;;T;N
"Merchant - New User Signup";"Έμπορος - Εγγραφή Νέου Χρήστη";B;merchant;T;N
"New user signed up";"Εγγραφή Νέου χρήστη";B;merchant;T;N
"Email subject";"Θέμα email ";S;merchant;T;N
"Email text";"Κείμενο email ";S;merchant;T;N
"Merchant - Affiliate filled Contact us form";"Έμπορος - Θυγατρικός συμπληρώστε τη φόρμα Επικοινωνήστε μαζί μας ";B;merchant;T;N
"Affiliate filled Contact us form";"Θυγατρικός συμπληρώστε τη φόρμα Επικοινωνήστε μαζί μας ";B;merchant;T;N
"Merchant - New Sale / Lead";"Έμπορος - Νέα Πώληση /  Υποψήφιος πελάτης";B;merchant;T;N
"New sale / lead";"Νέα πώληση / υποψήφιος πελάτης";B;;T;N
"Affiliate - New User Signup Approved";"Θυγατρικός - Εγκρίθηκε η εγγραφή Νέου Χρήστη ";B;;T;N
", welcome to our affiliate program";", καλώς ήρθατε στο πρόγραμμα θυγατρικών μας";B;;T;N
"Affiliate - New User Signup Before Approval";"Θυγατρικός - Εγγραφή Νέου Χρήστη Πριν την Έγκριση";B;;T;N
"Paid amount";"Ποσό πληρωμής";S;;T;N
"Paid currency";"Νόμισμα πληρωμής";S;;T;N
"Payout method";"Μέθοδος πληρωμής";B;;T;N
"Affiliate - On payout";"Θυγατρικός - Σε πληρωμή ";B;;T;N
"Your commissions";"Οι προμήθειές σας";B;;T;N
"Affiliate - New Subaffiliate Sale / Lead";"Θυγατρικός - Νέος Υποθυγατρικός Πώληση / Υποψήφιος πελάτης";B;affiliate;T;N
"New subaffiliate sale / lead";"Νέος υποθυγατρικός πώληση /  υποψήφιος πελάτης";B;affiliate;T;N
"Affiliate - New Subaffiliate signup";"Θυγατρικός - Νέα εγγραφή Υποθυγατρικού ";B;affiliate;T;N
"New subaffiliate signed up";"Νέος υποθυγατρικός εγγράφηκε ";B;affiliate;T;N
"VAT percentage";"Ποσοστό ΦΠΑ";B;;T;N
"VAT number";"Αριθμός ΦΠΑ";B;;T;N
"Registration number";"Αριθμός καταχώρησης";B;;T;N
"VAT part";"Μέρος ΦΠΑ";B;;T;N
"Payment incl. VAT";"Πληρωμή συμπεριλαμβανομένου ΦΠΑ";B;;T;N
"Payment excl. VAT";"Πληρωμή εκτός ΦΠΑ";B;;T;N
"Affiliate - On VAT payout";"Θυγατρικός - Σε πληρωμή ΦΠΑ ";B;;T;N
"Transaction ID";"ID Συναλλαγή ";B;;T;N
"TotalCost";"Συνολικό Κόστος";S;;T;N
"Campaign ID";"ID Καμπάνια ";S;;T;N
"Referer URL";"Παραπομπή url";S;;T;N
"First click - time";"Πρώτο κλικ χρόνος";S;;T;N
"First click - referer";"Πρώτο κλικ παραπομπή";S;;T;N
"First click - IP";"Πρώτο κλικ ip";S;;T;N
"First click - data1";"Πρώτο κλικ δεδομένα 1";S;;T;N
"First click - data2";"Πρώτο κλικ δεδομένα 2";S;;T;N
"Last click - time";"Τελευταίο κλικ χρόνος";S;;T;N
"Last click - referer";"Τελευταίο κλικ παραπομπή";S;;T;N
"Last click - IP";"Τελευταίο κλικ ip";S;;T;N
"Last click - data1";"Τελευταίο κλικ δεδομένα 1";S;;T;N
"Last click - data2";"Τελευταίο κλικ δεδομένα 2";S;;T;N
"Transaction data1";"Δεδομένα συναλλαγής 1";S;;T;N
"Transaction data2";"Δεδομένα συναλλαγής2";S;;T;N
"Transaction data3";"Δεδομένα συναλλαγής3";S;;T;N
"Transaction data4";"Δεδομένα συναλλαγής4";S;;T;N
"Transaction data5";"Δεδομένα συναλλαγής5";S;;T;N
"Note to merchant";"Σημείωση για τον έμπορο";S;;T;N
"Original currency";"Αρχικό νόμισμα";S;;T;N
"Banner does not exist";"Το Banner δεν υπάρχει";S;merchant;T;N
"Server error: Unknown type given for BannerForm._save()";"Σφάλμα Δίσκου: Άγνωστος τύπος δίνεται για BannerForm._save()";S;merchant;T;N
"Banner was saved";"Το Banner αποθηκεύτηκε";S;merchant;T;N
"Imps";"Imps";S;merchant;N;N
"Clicks";"κλικ";B;;T;N
"CTR";"CTR";S;;N;N
"Order";"Παραγγελία";B;merchant;T;N
"BannersImportExportDescription";"Ορισμοί Banners - να σημειώσετε ότι αυτό εισάγει/εξάγει μόνο τους ορισμούς, όχι τις φυσικές εικόνες ή αρχεία";B;merchant;T;N
"Campaign does not exist";"Η Καμπάνια δεν υπάρχει";S;merchant;T;N
"Campaign capping saved";"Προσαρμογή καμπάνιας αποθηκεύτηκε ";S;merchant;T;N
"Number of transactions in 'Active until' campaign validity has to be set";"Αριθμός συναλλαγών σε 'Ενεργό μέχρι' η εγκυρότητα της καμπάνιας πρέπει να ρυθμιστεί ";S;merchant;T;N
"There are missing From and To dates for 'Active in date range' campaign validity";"Λείπουν Από και Προς ημερομηνίες για 'Ενεργό στην περιοχή ημερομηνιών' εγκυρότητα καμπάνιας ";S;merchant;T;N
"Commission successfully computed";"Η Προμήθεια υπολογίστηκε επιτυχώς";S;merchant;T;N
"User is not valid!";"Ο χρήστης δεν είναι έγκυρος!";S;merchant;T;N
"Campaign is not valid!";"Η Καμπάνια δεν είναι έγκυρη!";S;merchant;T;N
"Transaction type is not valid or doesn't exist in this campaign!";"Το είδος της Συναλλαγής δεν είναι έγκυρο ή δεν υπάρχει σε αυτή την καμπάνια!";S;merchant;T;N
"Cannot recognize commission group for this user in campaign!";"Δεν είναι δυνατή η ομαδική προμήθεια για αυτόν τον χρήστη στην καμπάνια!";S;merchant;T;N
"Error getting commission settings!";"Σφάλμα κατά τη λήψη των ρυθμίσεων της προμήθειας!";S;merchant;T;N
"Error, for percentage commissions you have to define Total cost!";"Σφάλμα, για ποσοστό προμηθειών πρέπει να καθορίσετε το Συνολικό κόστος!";S;merchant;T;N
"You cannot deactivate default campaign";"Δεν μπορείτε να απενεργοποιήσετε την προεπιλεγμένη καμπάνια  ";S;merchant;T;N
"You cannot delete default campaign";"Δεν μπορείτε να διαγράψετε την προεπιλεγμένη καμπάνια ";S;merchant;T;N
"Default";"Προεπιλογή";B;;T;N
"per sale / lead";"ανά πώληση / υποψήφιος πελάτης";B;;T;N
"CampaignsImportExportDescription";"Καμπάνιες και οι ρυθμίσεις των ποσών των προμηθειών ";B;merchant;T;N
"loadCommissionGroups: campaignId is empty";"φορτώνει Ομάδες Προμηθειών: το id της καμπάνιας είναι κενό ";S;merchant;T;N
"Campaign ID cannot be empty!";"Το ID της Καμπάνιας δεν μπορεί να είναι κενό!";S;merchant;T;N
"CommissionTypeId (Id) cannot be empty!";"Το Id του Τύπου Προμήθειας (Id) δεν μπορεί να είναι κενό!";S;merchant;T;N
"CommissionGroupId cannot be empty!";"Το Id της Ομαδικής Προμήθειας δεν μπορεί να είναι κενό!";S;merchant;T;N
"Commission type does not exist";"Ο τύπος της Προμήθειας δεν υπάρχει ";S;merchant;T;N
"Commissions saved successfully";"Οι Προμήθειες αποθηκεύτηκαν επιτυχώς ";S;merchant;T;N
"Field 'type' does not exist";"Το πεδίο 'τύπος' δεν υπάρχει ";S;merchant;T;N
"Failed to change status";"Απέτυχε να αλλάξει την κατάσταση ";S;merchant;T;N
"Status successfully changed";"Η Κατάσταση άλλαξε επιτυχώς ";S;merchant;T;N
"CommissionsImportExportDescription";"Προμήθειες (συναλλαγές, παραγγελίες) καταχωρημένες από το σύστημα ";B;merchant;T;N
"Affiliate screen";"Οθόνη Θυγατρικού";S;merchant;T;N
"Affiliate panel menu saved";"Το μενού του πίνακα του θυγατρικού αποθηκεύτηκε ";S;merchant;T;N
"Error changing default theme";"Σφάλμα κατά την αλλαγή προεπιλεγμένου θέματος ";S;merchant;T;N
"Default theme changed";"Το προεπιλεγμένο θέμα άλλαξε";S;merchant;T;N
"Program name and logo saved";"Το όνομα του προγράμματος και το λογότυπο αποθηκεύτηκαν ";S;merchant;T;N
"Affiliate signup settings saved";"Οι ρυθμίσεις εγγραφής του θυγατρικού αποθηκεύτηκαν ";S;merchant;T;N
"Banner format successfully saved";"Η μορφή του banner αποθηκεύτηκε επιτυχώς";S;merchant;T;N
"Cookies settings saved";"Οι ρυθμίσεις Cookies αποθηκεύτηκαν ";S;merchant;T;N
"Symbol";"Σύμβολο";B;;T;N
"Precision";"Ακρίβεια";B;;T;N
"Where to display";"Που να εμφανιστεί";B;;T;N
"Exchange rate";"Συναλλαγματική ισοτιμία";S;;T;N
"NEW";"Νέο";B;;T;N
"Currency";"Νόμισμα";B;;T;N
"Fraud protections saved";"Προστασίες απάτης αποθηκεύτηκαν  ";S;merchant;T;N
"Logging saved";"Καταγραφή αποθηκεύτηκε";S;merchant;T;N
"Parameter names saved";"Τα ονόματα παραμέτρων αποθηκεύτηκαν  ";S;merchant;T;N
"Tracking saved";"Παρακολούθηση αποθηκεύτηκε ";S;merchant;T;N
"URLs & Directories saved";"URLs & Κατάλογοι αποθηκεύτηκαν";S;merchant;T;N
"Affiliates successfully paid";"Οι Θυγατρικοί πλήρωσαν επιτυχώς ";S;merchant;T;N
"Email";"Email";B;;N;N
"VAT";"ΦΠΑ";S;merchant;T;N
"To pay";"Προς πληρωμή";S;merchant;T;N
"Declined";"Απόρριψη";B;;T;N
"Minimum payout";"Ελάχιστη πληρωμή";S;merchant;T;N
"Payout data";"Δεδομένα πληρωμής ";B;merchant;T;N
"N/A";"N/A";S;merchant;N;N
"New payout option";"Νέα επιλογή πληρωμής ";S;merchant;T;N
"New payout option %s";"Νέα επιλόγή πληρωμής %s";S;merchant;T;N
"Payout option";"Επιλογή πληρωμής ";S;merchant;T;N
"Payout history";"Ιστορικό πληρωμής ";S;merchant;T;N
"Date paid";"Ημερομηνία πληρωμής";S;merchant;T;N
"Payees";"δικαιούχοι";S;merchant;T;N
"Total amount";"Συνολικό ποσό ";S;merchant;T;N
"Affiliate note";"Σημείωση θυγατρικών";B;merchant;T;N
"payee";"δικαιούχος";S;merchant;T;N
"Date";"Ημερονηνία";B;;T;N
"Data 1";"Δεδομένα 1";B;merchant;T;N
"Data 2";"Δεδομένα 2";B;merchant;T;N
"Clicks raw";"Κλικ ανεπεξέργαστα";S;;T;N
"Clicks unique";"Μοναδικά κλικ ";S;;T;N
"Raw clicks older than %s are deleted";"Ανεπεξέργαστα κλικ παλαιότερα από  %s διαγράφονται";S;merchant;T;N
"Failed to delete raw clicks";"Απέτυχε να διαγράψει ανεπεξέργαστα κλικ";S;merchant;T;N
"Impressions raw";"Εμφανίσεις ανεπεξέργαστο";S;;T;N
"Impressions unique";"Εμφανίσεις μοναδικό ";S;;T;N
"Sales count";"Υπολογισμός πωλήσεων ";S;;T;N
"Table name";"Όνομα πίνακα";S;merchant;T;N
"Records";"Εγγραφές";S;merchant;T;N
"Total size";"Συνολικό μέγεθος";S;merchant;T;N
"Data size";"Μέγεθος δεδομένων";S;merchant;T;N
"Index size";"Μέγεθος δείκτη";S;merchant;T;N
"Transaction";" ID Συναλλαγή";B;;T;N
"Payout status";"Κατάσταση πληρωμής";B;merchant;T;N
"Data 3";"Δεδομένα 3";B;merchant;T;N
"Data 4";"Δεδομένα 4";B;merchant;T;N
"Data 5";"Δεδομένα 5";B;merchant;T;N
"Tracked by";"Παρακολουθούνται από το ";B;merchant;T;N
"Time";"Χρόνος";B;;T;N
"Click data 1";"Κλικ δεδομένα 1";B;merchant;T;N
"Click data 2";"Κλικ δεδομένα 2";B;merchant;T;N
"unpaid";"Ανεξόφλητο";B;;T;N
"Username must be valid email address";"Το όνομα χρήστη πρέπει να είναι έγκυρη διεύθυνση email ";S;;T;N
"You have to agree with terms & conditions";"Πρέπει να συμφωνείτε με τους όρους και προϋποθέσεις";B;;T;N
"is mandatory";"είναι υποχρεωτικό";B;;T;N
"Payout settings saved";"Ρυθμίσεις πληρωμής αποθηκεύτηκαν ";S;merchant;T;N
"Affiliate details";"Λεπτομέρειες θυγατρικού";B;merchant;T;N
"Date joined";"Ημερομηνία σύνδεσης";B;;T;N
"Date approved";"Ημερομηνία έγκρισης";B;merchant;T;N
"Parent";"Γονικό";S;merchant;T;N
"Firstname";"Όνομα";B;;T;N
"Lastname";"Επώνυμο";B;;T;N
"Parent ID";"ID γονικού";S;merchant;T;N
"Parent username";"Όνομα χρήστη γονικού";S;merchant;T;N
"Parent first name";"Όνομα γονικού";S;merchant;T;N
"Parent last name";"Επώνυμο γονικού";S;merchant;T;N
"AffiliatesImportExportDescription";"Δεδομένα θυγατρικού - μπορείτε να τα χρησιμοποιήσετε για να φορτώσετε νέους θυγατρικούς στο σύστημα ";B;merchant;T;N
"Status successfully set to selected url(s)";"Η κατάσταση ρυθμίστηκε επιτυχώς στα επιλεγμένα url(s)";S;merchant;T;N
"Failed to set status selected url(s)";"Αποτυχία ρύθμισης της κατάστασης επιλεγμένων url(s)";S;merchant;T;N
"Commission group";"ομαδική προμήθεια";B;;T;N
"Commision group";"Ομαδική προμήθεια";S;merchant;T;N
"Selected commission group(s) are changed";"Η επιλεγμένη ομάδα(ες) προμήθειας άλλαξε";S;merchant;T;N
"Changes saved";"Οι αλλαγές αποθηκεύτηκαν ";S;;T;N
"Application Name";"Post Θυγατρικό Pro";S;;T;N
"New password URL";"Νέος κωδικός URL";S;;T;N
"Request valid until";"Αίτηση έγκυρη μέχρι";S;;T;N
"Request new password";"Αίτηση Νέου Κωδικού ";B;;T;N
"Wrong username/password";"Λάθος όνομα χρήστη/κωδικού ";S;;T;N
"Select account";"Επιλέξτε λογαριασμό";B;;T;N
"Authentication failed";"Ο έλεγχος ταυτότητας απέτυχε";S;;T;N
"User authenticated. Logging in.";"Έλεγχος ταυτότητας χρήστη. Συνδεθείτε.";S;;T;N
"You entered invalid security code";"Δώσατε άκυρο κωδικό ασφάλειας";S;;T;N
"You entered invalid username";"Δώσατε άκυρο όνομα χρήστη";S;;T;N
"Within a few minutes you will receive instruction on how to reset you password.";"Μέσα σε λίγα λεπτά θα λάβετε οδηγίες για το πως να επαναφέρετε τον κωδικό πρόσβασής σας.";S;;T;N
"Your password was changed. Go back to login dialog and login.";"Ο κωδικός σας άλλαξε. Επιστρέψτε στο παράθυρο διαλόγου σύνδεσης και συνδεθείτε.";S;;T;N
"Logout error";"Σφάλμα αποσύνδεσης.";S;;T;N
"Logout successful";"Αποσύνδεση επιτυχής";S;;T;N
"Invalid password request. You have to request again new password before trying to set password.";"Άκυρο αίτημα κωδικού πρόσβασης. Θα πρέπει να ζητηθεί και πάλι νέος κωδικός πριν προσπαθήσετε να ορίσετε κωδικό πρόσβασης.";S;;T;N
"User account not approved yet";"Ο λογαριασμός χρήστη δεν έχει εγκριθεί ακόμη";S;;T;N
"File to export is not defined";"Το αρχείο προς εξαγωγή δεν έχει καθοριστεί";S;;T;N
"Unsupported";"Δεν υποστηρίζεται";S;;T;N
"Import file is not defined";"Το αρχείο εισαγωγής δεν έχει καθοριστεί";S;;T;N
"Export data";"Εξαγωγή δεδομένων";B;;T;N
"Data was successfully exported to file %s";" Η εξαγωγή των δεδομένων προς το αρχείο %s έγινε επιτυχώς";S;;T;N
"File name";"Όνομα αρχείου";B;;T;N
"Modules";"Ενότητες";S;;T;N
"Size";"Μέγεθος";S;;T;N
"Could not create account. (%s)";"Δεν ήταν δυνατή η δημιουργία λογαριασμού. (%s)";S;;T;N
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"Ο Κατάλογος % s δεν είναι εγγράψιμος από τον χρήστη του web server. Παρακαλούμε να αφαιρέσετε ή να ορίσετε δικαιώματα εγγραφής.";S;;T;N
"Failed to delete %s filter(s)";"Αδύνατη η διαγραφή %s φίλτρου(ων)";S;;T;N
"%s filter(s) successfully deleted";"%s φίλτρου(ων) διαγράφηκε επιτυχώς";S;;T;N
"Failed to load default mail account. Please check your mail account settings.";"Αποτυχία φόρτωσης προεπιλεγμένου λογαριασμού mail. Παρακαλώ ελέγξτε τις ρυθμίσεις του λογαριασμού mail σας.";S;;T;N
"View name must be unique";"Το όνομα προβολής πρέπει να είναι μοναδικό ";S;;T;N
"Maximum length of %s in %s is %s";"Μέγιστο μήκος %s σε %s είναι %s";S;;T;N
"Relation constraint";"Συσχέτιση περιορισμού";S;;T;N
"must be unique";"πρέπει να είναι μοναδικό";S;;T;N
"Error changing theme";"Σφάλμα κατά την αλλαγή θέματος ";S;;T;N
"Theme changed";"Το θέμα άλλαξε";S;;T;N
