source;translation;type;module;status;customer
"Default affiliate";"Afiliado padrão";B;;T;N
"Url";"URL";B;;N;N
"Note";"Nota";B;;T;N
"Status does not have allowed value";"O Status não possui valor permitido";S;;T;N
"Selected username already exists";"Nome de usuário selecionado já existe";S;;T;N
"Failed to change status for %s user(s)";"Falha ao alterar o status para %s usuário(s)";S;;T;N
"Status successfully changed for %s user(s)";"Status alterado com êxito para %s usuário(s)";S;;T;N
"Password";"Senha";B;;T;N
"Title must be unique";"O título deve ser exclusivo";S;affiliate;T;N
"Selected parent affiliate does not exist";"Afiliado patrocinador selecionado não existe";S;;T;N
"Failed loading file %s with error: %s";"Falha ao carregar o arquivo %s com erro: %s";S;;T;N
"Merchant - New User Signup";"Anunciante - Inscrição de Novo Usuário";B;merchant;T;N
"New user signed up";"Novo usuário inscrito";B;merchant;T;N
"Email subject";"Assunto do email";S;merchant;T;N
"Email text";"Texto do email";S;merchant;T;N
"Merchant - Affiliate filled Contact us form";"Anunciante - Afiliado preencheu formulário de contato";B;merchant;T;N
"Affiliate filled Contact us form";"Afiliado preencheu formulário de contato";B;merchant;T;N
"Merchant - New Sale / Lead";"Anunciante - Nova venda/cadastro";B;merchant;T;N
"New sale / lead";"Nova venda/cadastro";B;;T;N
"Affiliate - New User Signup Approved";"Afiliado - inscrição de novo usuário aprovada";B;;T;N
", welcome to our affiliate program";"	 Bem-vindo ao nosso Programa de Afiliados";B;;T;N
"Affiliate - New User Signup Before Approval";"Afiliado - inscrição de novo usuário antes da aprovação";B;;T;N
"Paid amount";"Valor pago";S;;T;N
"Paid currency";"Moeda paga";S;;T;N
"Payout method";"Método de recebimento";B;;T;N
"Affiliate - On payout";"Afiliado - em pagamento";B;;T;N
"Your commissions";"Suas comissões";B;;T;N
"Affiliate - New Subaffiliate Sale / Lead";"Afiliado - Nova venda/cadastro de subafiliado";B;affiliate;T;N
"New subaffiliate sale / lead";"Nova venda/cadastro de subafiliado";B;affiliate;T;N
"Affiliate - New Subaffiliate signup";"Afiliado - Nova inscrição de subafiliado";B;affiliate;T;N
"New subaffiliate signed up";"Novo subafiliado inscrito";B;affiliate;T;N
"VAT percentage";"Percentual VAT";B;;T;N
"VAT number";"Número VAT";B;;T;N
"Registration number";"Número de Registro";B;;T;N
"VAT part";"Parte VAT";B;;T;N
"Payment incl. VAT";"Pagamento incluindo o VAT";B;;T;N
"Payment excl. VAT";"Pagamento excluindo o  VAT";B;;T;N
"Affiliate - On VAT payout";"Afiliado - em pagamento de VAT";B;;T;N
"Transaction ID";"ID da transação";B;;T;N
"TotalCost";"Custo Total";S;;T;N
"Campaign ID";"ID da Campanha";S;;T;N
"Referer URL";"URL do Patrocinador";S;;T;N
"First click - time";"Primeiro Clique  - horário";S;;T;N
"First click - referer";"Primeiro Clique - patrocinador";S;;T;N
"First click - IP";"Primeiro Clique - IP";S;;T;N
"First click - data1";"Primeiro Clique - dados1";S;;T;N
"First click - data2";"Primeiro Clique - dados2";S;;T;N
"Last click - time";"Último Clique - horário";S;;T;N
"Last click - referer";"Último Clique - patrocinador";S;;T;N
"Last click - IP";"Último Clique - IP";S;;T;N
"Last click - data1";"Último Clique - dados1";S;;T;N
"Last click - data2";"Último Clique - dados2";S;;T;N
"Transaction data1";"Transação dados1";S;;T;N
"Transaction data2";"Transação dados2";S;;T;N
"Transaction data3";"Transação dados3";S;;T;N
"Transaction data4";"Transação dados4";S;;T;N
"Transaction data5";"Transação dados5";S;;T;N
"Note to merchant";"Nota para o Anunciante";S;;T;N
"Original currency";"Moeda Original";S;;T;N
"Banner does not exist";"Banner não existe";S;merchant;T;N
"Server error: Unknown type given for BannerForm._save()";"Erro no Servidor: Tipo desconhecido para o BannerForm._save()";S;merchant;T;N
"Banner was saved";"O Banner foi salvo";S;merchant;T;N
"Imps";"Impressões";S;merchant;T;N
"Clicks";"Cliques";B;;T;N
"CTR";"CTR";S;;N;N
"Order";"Pedido";B;merchant;T;N
"BannersImportExportDescription";"Definições de Banners – note que isto importa/exporta somente as definições, não as imagens ou arquivos";B;merchant;T;N
"Campaign does not exist";"Campanha não existe";S;merchant;T;N
"Campaign capping saved";"Nivelamento de campanha salvo";S;merchant;T;N
"Number of transactions in 'Active until' campaign validity has to be set";"Número de transações na validade da campanha  em 'Ativo até ' deve ser definida";S;merchant;T;N
"There are missing From and To dates for 'Active in date range' campaign validity";"Há falta de datas ""De"" e ""a"" em  'Ativo no intervalo de datas' na validade da campanha";S;merchant;T;N
"Commission successfully computed";"Comissão computada com sucesso";S;merchant;T;N
"User is not valid!";"Usuário não é válido!";S;merchant;T;N
"Campaign is not valid!";"A Campanha não é válida";S;merchant;T;N
"Transaction type is not valid or doesn't exist in this campaign!";"Tipo de transação não é válida ou não existe nesta campanha!";S;merchant;T;N
"Cannot recognize commission group for this user in campaign!";"Não é possível reconhecer o grupo de comissão para o usuário na campanha!";S;merchant;T;N
"Error getting commission settings!";"Erro obtendo as configurações de comissões!";S;merchant;T;N
"Error, for percentage commissions you have to define Total cost!";"Erro, para percentual para as comissões você deve definir o custo total!";S;merchant;T;N
"You cannot deactivate default campaign";"Você não pode desativar a campanha padrão";S;merchant;T;N
"You cannot delete default campaign";"Você não pode excluir a campanha padrão";S;merchant;T;N
"Default";"Padrão";B;;T;N
"per sale / lead";"por venda / cadastro";B;;T;N
"CampaignsImportExportDescription";"Campanhas e os ajustes dos valores de comissões";B;merchant;T;N
"loadCommissionGroups: campaignId is empty";"Carregando o Grupo de Comissões: ID da campanha está vazio";S;merchant;T;N
"Campaign ID cannot be empty!";"O ID da Campanha não pode estar vazio";S;merchant;T;N
"CommissionTypeId (Id) cannot be empty!";"ID do Tipo de comissão não pode estar vazio!!";S;merchant;T;N
"CommissionGroupId cannot be empty!";"ID do Grupo de comissão não pode estar vazio!";S;merchant;T;N
"Commission type does not exist";"Tipo de comissão não existe";S;merchant;T;N
"Commissions saved successfully";"Comissões gravadas com êxito";S;merchant;T;N
"Field 'type' does not exist";"Campo 'tipo' não existe";S;merchant;T;N
"Failed to change status";"Falha ao alterar o status";S;merchant;T;N
"Status successfully changed";"Status alterado com êxito";S;merchant;T;N
"CommissionsImportExportDescription";"Comissões (transações, pedidos) registrados pelo sistema";B;merchant;T;N
"Affiliate screen";"Tela de Afiliado";S;merchant;T;N
"Affiliate panel menu saved";"Menu do Painel de Afiliado salvo";S;merchant;T;N
"Error changing default theme";"Erro ao alterar o tema padrão";S;merchant;T;N
"Default theme changed";"Tema padrão alterado";S;merchant;T;N
"Program name and logo saved";"Nome do programa e Logo gravados";S;merchant;T;N
"Affiliate signup settings saved";"Configurações da inscrição de afiliado salvas";S;merchant;T;N
"Banner format successfully saved";"Formato do Banner gravado com êxito";S;merchant;T;N
"Cookies settings saved";"Configurações dos Cookies gravadas";S;merchant;T;N
"Symbol";"Símbolo";B;;T;N
"Precision";"Precisão";B;;T;N
"Where to display";"Onde exibir";B;;T;N
"Exchange rate";"Taxa de Câmbio";S;;T;N
"NEW";"Nova";B;;T;N
"Currency";"Moeda";B;;T;N
"Fraud protections saved";"Proteções contra fraude salvas";S;merchant;T;N
"Logging saved";"Registros salvos";S;merchant;T;N
"Parameter names saved";"Nomes dos parâmetros salvos";S;merchant;T;N
"Tracking saved";"Rastreamento salvo";S;merchant;T;N
"URLs & Directories saved";"URLs & Diretórios salvos";S;merchant;T;N
"Affiliates successfully paid";"Afilados pagos com sucesso";S;merchant;T;N
"Email";"Email";B;;T;N
"VAT";"VAT";S;merchant;N;N
"To pay";"A pagar";S;merchant;T;N
"Declined";"Recusado";B;;T;N
"Minimum payout";"Pagamento mínimo";S;merchant;T;N
"Payout data";"Dado do pagamento";B;merchant;T;N
"N/A";"N/A";S;merchant;N;N
"New payout option";"Nova opção de pagamento";S;merchant;T;N
"New payout option %s";"Nova opção de pagamento %s";S;merchant;T;N
"Payout option";"Opção de pagamento";S;merchant;T;N
"Payout history";"Histórico de pagamento";S;merchant;T;N
"Date paid";"Data de pagamento";S;merchant;T;N
"Payees";"Beneficiários";S;merchant;T;N
"Total amount";"Valor Total";S;merchant;T;N
"Affiliate note";"Nota de Afiliado";B;merchant;T;N
"payee";"Beneficiário";S;merchant;T;N
"Date";"Data";B;;T;N
"Data 1";"Dados 1";B;merchant;T;N
"Data 2";"Dados 2";B;merchant;T;N
"Clicks raw";"Cliques brutos";S;;T;N
"Clicks unique";"Cliques exclusivos";S;;T;N
"Raw clicks older than %s are deleted";"Cliques brutos mais velhos que %s são excluidos";S;merchant;T;N
"Failed to delete raw clicks";"Falha ao excluir cliques brutos";S;merchant;T;N
"Impressions raw";"Impressões brutas";S;;T;N
"Impressions unique";"Impressões exclusivas";S;;T;N
"Sales count";"Contagem de vendas";S;;T;N
"Table name";"Nome da tabela";S;merchant;T;N
"Records";"Registros";S;merchant;T;N
"Total size";"Tamanho total";S;merchant;T;N
"Data size";"Tamanho dos dados";S;merchant;T;N
"Index size";"Tamanho do índice";S;merchant;T;N
"Transaction";"Transação";B;;T;N
"Payout status";"Status de pagamento";B;merchant;T;N
"Data 3";"Dados 3";B;merchant;T;N
"Data 4";"Dados 4";B;merchant;T;N
"Data 5";"Dados 5";B;merchant;T;N
"Tracked by";"Rastreado por";B;merchant;T;N
"Time";"Hora";B;;T;N
"Click data 1";"Dados de Clique 1";B;merchant;T;N
"Click data 2";"Dados de Clique 2";B;merchant;T;N
"unpaid";"não pago";B;;T;N
"Username must be valid email address";"O nome de usuário deve ser um endereço de email válido";S;;T;N
"You have to agree with terms & conditions";"Você deve aceitar os Termos & Condições";B;;T;N
"is mandatory";"é obrigatório";B;;T;N
"Payout settings saved";"Configurações do pagamento salvas";S;merchant;T;N
"Affiliate details";"Detalhes de afiliado";B;merchant;T;N
"Date joined";"Data de adesão";B;;T;N
"Date approved";"Data de aprovação";B;merchant;T;N
"Parent";"Patrocinador";S;merchant;T;N
"Firstname";"Nome";B;;T;N
"Lastname";"Sobrenome";B;;T;N
"Parent ID";"ID do Patrocinador";S;merchant;T;N
"Parent username";"Nome de Usuário do patrocinador";S;merchant;T;N
"Parent first name";"Nome do patrocinador";S;merchant;T;N
"Parent last name";"Sobrenome do patrocinador";S;merchant;T;N
"AffiliatesImportExportDescription";"Dados de Afiliados – Você pode usá-los para carregar novos afiliados no sistema";B;merchant;T;N
"Status successfully set to selected url(s)";"Status configurado com êxito para a(s) URL(s) selecionada(s)";S;merchant;T;N
"Failed to set status selected url(s)";"Falha ao ajustar o status da(s) URL(s) selecionada(s)";S;merchant;T;N
"Commission group";"Grupo de Comissão";B;;T;N
"Commision group";"Grupo de Comissão";S;merchant;T;N
"Selected commission group(s) are changed";"O(s) Grupo(s) de Comissão(ões) slecionado(s) foi(ram) alterado(s)";S;merchant;T;N
"Changes saved";"Alterações salvas";S;;T;N
"Application Name";"Nome do Aplicativo";S;;T;N
"New password URL";"URL de nova senha";S;;T;N
"Request valid until";"Requisição válida até";S;;T;N
"Request new password";"Solicitar nova senha";B;;T;N
"Wrong username/password";"Nome de usuário ou senha inválido";S;;T;N
"Select account";"Escolha a conta";B;;T;N
"Authentication failed";"Falha na autenticação";S;;T;N
"User authenticated. Logging in.";"Usuário autenticado. Conectando.";S;;T;N
"You entered invalid security code";"Você digitou um código de segurança inválido";S;;T;N
"You entered invalid username";"Você digitou um nome de usuário inválido";S;;T;N
"Within a few minutes you will receive instruction on how to reset you password.";"Você receberá dentro de alguns minutos email com instruções sobre como redefinir sua senha.";S;;T;N
"Your password was changed. Go back to login dialog and login.";"Sua senha foi alterada. Volte para a janela de login e conecte-se novamente.";S;;T;N
"Logout error";"Erro de logout (saída)";S;;T;N
"Logout successful";"Saída (logout) feita com sucesso";S;;T;N
"Invalid password request. You have to request again new password before trying to set password.";"Pedido de senha inválido. Você deve pedir nova senha novamente antes de tentar definir senha.";S;;T;N
"User account not approved yet";"Conta de usuário ainda não foi aprovada";S;;T;N
"File to export is not defined";"Não foi definido o arquivo a exportar";S;;T;N
"Unsupported";"Não-suportado";S;;T;N
"Import file is not defined";"Arquivo de importação não está definido";S;;T;N
"Export data";"Exportar dados";B;;T;N
"Data was successfully exported to file %s";"Os dados foram exportados para o arquivo com sucesso %s";S;;T;N
"File name";"Nome do arquivo";B;;T;N
"Modules";"Módulos";S;;T;N
"Size";"Tamanho";S;;T;N
"Could not create account. (%s)";"Não foi possível criar a conta. (%s)";S;;T;N
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"Diretório %s não tem permissão de escrita para o usuário do servidor web. Por favor,	 remova-o ou defina corretamente as permissões.";S;;T;N
"Failed to delete %s filter(s)";"Falha ao excluir %s filtro(s)";S;;T;N
"%s filter(s) successfully deleted";"%s filtros(s) excluído(s) com sucesso";S;;T;N
"Failed to load default mail account. Please check your mail account settings.";"Falha ao carregar a conta de email padrão. Por favor,	 verifique as configurações de sua conta de email.";S;;T;N
"View name must be unique";"Nome de visualização deve ser individual";S;;T;N
"Maximum length of %s in %s is %s";"Comprimento máximo de%s em %s é %s";S;;T;N
"Relation constraint";"Constrangimento de relação";S;;T;N
"must be unique";"deve ser exclusivo";S;;T;N
"Error changing theme";"Erro ao alterar o tema";S;;T;N
"Theme changed";"Tema alterado";S;;T;N
"Failed to delete %s wallpaper(s)";"Falha ao excluir %s papel(éis) de parede";S;;T;N
"%s wallpaper(s) successfully deleted";"%s papel(is) de parede excluido(s) com sucesso";S;;T;N
"Failed to save wallpaper with error %s";"Falha ao gravar papel de parede com erro%s";S;;T;N
"Wallpaper saved.";"Papel de parede salvo.";S;;T;N
"Side bar saved";"Barra lateral salva";S;;T;N
"Windows saved";"Janela salva";S;;T;N
"Quick Launch saved";"Início Rápido salvo";S;;T;N
"File does not exist";"O arquivo não existe";S;;T;N
"File was successfully uploaded";"Os arquivos foram transferidos com êxito";S;;T;N
"Unsupported gadget";"Acessório não-suportado";S;;T;N
"Gadget";"Acessório";S;;T;N
"Gadget added";"Acessório adicionado";S;;T;N
"Failed to close gadget";"Falha ao fechar acessório";S;;T;N
"Gadget successfully closed";"Acessório fechado com êxito";S;;T;N
"Docking";"Encaixando";S;;T;N
"Gadgets saved";"Acessórios salvos";S;;T;N
"Create Account";"Criar Conta";B;;T;N
"Account is already created.";"A conta já está criada";S;;T;N
"Create Database";"Criar Banco de Dados";B;;T;N
"Could not create database. %s";"Não foi possível criar o banco de dados. %s";S;;T;N
"doesnt exist's";"não existe";S;;T;N
"Internal error";"Erro interno";B;;T;N
"Error during database creation.";"Erro durante a criação do banco de dados.";S;;T;N
"OK";"OK";B;;N;N
"Failed to read headers of CSF file %s";"Falha ao ler os cabeçalhos do arquivo CSF %s";S;;T;N
"Could not change permissions %s";"Não foi possível alterar as permissões %s";S;;T;N
"Could not open file";"Não foi possível abrir o arquivo";S;;T;N
"Could not read file";"Não foi possível ler o arquivo";S;;T;N
"Rewind unsupported in this file stream";"Recuperar não é suportado nesse ramo de arquivos";S;;T;N
"File %s does not exist.";"O arquivo %s não existe.";S;;T;N
"Failed to read file %s";"Falha ao ler arquivo %s";S;;T;N
"Could not create directory %s";"Não foi possível criar o diretório %s";S;;T;N
"Could not open language file %s";"Não foi possível abrir o arquivo de idioma %s";S;;T;N
"Level";"Nível";S;;T;N
"Message";"Mensagem";B;;T;N
"File";"Arquivo";S;;T;N
"Line";"Linha";B;;T;N
"Group ID";"ID de grupo";S;;T;N
"Log event";"Evento de log";S;;T;N
"Event(s) are deleted";"O(s) evento(s) foi(foram) excluido(s)";S;;T;N
"No event(s) to delete";"Nenhum evento para excluir";S;;T;N
"Debug event(s) are deleted";"Evento(s) depurado(s) foi(foram) excluido(s)";S;;T;N
"No debug event(s) to delete";"Nenhum evento de depuração para excluir";S;;T;N
"Mail Account Name";"Nome da conta de email";S;;T;N
"From Name";"Nome do Remetente";B;;T;N
"From Email";"Email do Remetente";S;;T;N
"Use SMTP protocol";"Utilize o protocolo SMTP";S;;T;N
"SMTP Server";"Servidor SMTP";B;;T;N
"SMTP Port";"Porta SMTP ";B;;T;N
"SMTP Authentication";"Autenticação SMTP";S;;T;N
"Use SSL connection";"Usar conexão SSL";S;;T;N
"SMTP Username";"Usuário SMTP";S;;T;N
"Is default mail account";"É a conta padrão de email";S;;T;N
"Yes";"Sim";B;;T;N
"No";"Não";B;;T;N
"Email account test mail";"Mensagem para teste de conta de email";B;;T;N
"Default Mail Account";"Conta padrão de email";S;;T;N
"Email settings saved";"Configurações de email salvas";S;;T;N
"Test mail scheduled, check outbox if it was sent.";"Email de teste agendado; verifique na caixa de saída se ele foi enviado.";S;;T;N
"Failed to restart %s row(s)";"Falha ao reiniciar linha(s) %s ";S;;T;N
"%s row(s) successfully restarted";"%s linha(s) reiniciada(s) com sucesso";S;;T;N
"To recipients";"Para destinatários";S;;T;N
"Mail subject";"Assunto do email";S;;T;N
"Scheduled at";"Agendado em";S;;T;N
"Last retry";"Última tentativa";S;;T;N
"Retry number";"Repetir número";S;;T;N
"Error message";"Mensagem de erro";S;;T;N
"Account name";"Nome da Conta";B;;T;N
"Server Date";"Data do servidor";S;;T;N
"Server Time";"Hora do servidor";S;;T;N
"Mail template not defined in database for class %s";"Modelo de email não definido no banco de dados para a classe %s";S;;T;N
"Recipients empty";"Destinatários vazio";S;;T;N
"Body of mail not specified";"Corpo do email não especificado";S;;T;N
"From address is empty";"O endereço do remetente está vazio";S;;T;N
"Failed to init mail headers";"Falha ao iniciar cabeçalho de email";S;;T;N
"Email transfer method error";"Erro no método de transferência de email";S;;T;N
"Application Title";"Título do Aplicativo";S;;T;N
"Failed to save settings with error %s";"Falhou ao salvar configurações com erro %s";S;;T;N
"Proxy server settings saved.";"Configurações do servidor Proxy salvas.";S;;T;N
"Failed to load proxy server settings.";"Falha ao carregar as configurações do servidor proxy";S;;T;N
"Pdf saved";"PDF salvo";S;;T;N
"Path to save file '%s' not exist";"Caminho para salvar o arquivo '%s' não existe";S;;T;N
"Path to save file %s is null";"Caminho para salvar o arquivo %s é nulo";S;;T;N
"Unable to create file %s%s.pdf";"Não foi possível criar o arquivo %s%s.pdf";S;;T;N
"Pdf output: %s";"Emissão de PDF: %s";S;;T;N
"Role";"Função";B;;T;N
"Logged in";"Conectado";S;;T;N
"Last Request";"Último Pedido";S;;T;N
"entries";"entradas";S;;T;N
"SettingsImportExportDescription";"DescriçãoConfiguraçõesImportarExportar";B;;T;N
"Undefined table name";"Nome da tabela não definido";S;;T;N
"Undefined $option";"$option não definida";S;;T;N
"Table alias must by defined";"O segundo nome da tabela deve ser definido";S;;T;N
"equals";"é igual a";S;;T;N
"not equals";"não é igual a";S;;T;N
"is like";"é como";S;;T;N
"is not like";"não é como";S;;T;N
"is greater";"é maior";S;;T;N
"is lower";"é menor";S;;T;N
"is greater or equal";"é maior ou igual";S;;T;N
"is lower or equal";"é menor ou igual";S;;T;N
"is";"é";S;;T;N
"is in";"está em";S;;T;N
"Template";"Modelo";S;;T;N
"Unable to save template '%s'";"Não foi possível salvar o modelo '%s'";S;;T;N
"Template '%s' saved";"Modelo '%s' salvo";S;;T;N
"Filter does not exist";"Filtro não existe";S;;T;N
"Filter saved";"Filtro salvo";S;;T;N
"Filter added";"Filtro adicionado";S;;T;N
"Field";"Campo";S;;T;N
"Code";"Código";B;;T;N
