source;translation;type;module;status;customer
"MySQL version is less then %s";"MySQL資料(Data)庫版本低於%s";S;;T;N
"Please install MySQL version %s or higher. Your current version is %s. More info http://myqsl.net/";"請安裝高於版本%s的MySQL資料(Data)庫。您當前的資料(Data)庫版本是%s. 獲取更多資訊，請訪問 http://myqsl.net/";S;;T;N
"Select Language";"選擇語言";B;;T;N
"Please check system requirements and try again";"請檢查系統要求，再試一次。";S;;T;N
"Welcome";"歡迎";S;;T;N
"Error, you cannot deactivate Default campaign";"錯誤，您不能解除預設的廣告方案";S;merchant;T;N
"You have to specify status of campaign (rstatus field)";"您必須指出廣告方案狀態 (rstatus field)";S;merchant;T;N
"Campaigns";"廣告方案";B;;T;N
"Overview";"聯盟首頁";B;;T;N
"Campaigns Manager";"方案管理控制台";S;merchant;T;N
"Banners";"橫幅廣告";B;merchant;T;N
"Banners Manager";"橫幅廣告管理";S;merchant;T;N
"Affiliates";"聯盟會員";B;merchant;T;N
"Affiliates Manager";"聯盟會員管理員";S;merchant;T;N
"DirectLinks Urls";"直接連接網址";S;merchant;T;N
"Transactions";"交易";S;merchant;T;N
"Raw clicks list";"原始點擊次數列表";B;merchant;T;N
"Commissions";"佣金";B;;T;N
"Reports";"報告";B;;T;N
"Quick report";"快速報告";B;merchant;T;N
"Trends report";"詳細報告";B;;T;N
"Payouts history";"支出歷史";B;;T;N
"Payouts by affiliate";"聯盟會員支出歷史";B;merchant;T;N
"Payouts";"支出";B;merchant;T;N
"Pay affiliates";"給網站聯盟會員付款";B;merchant;T;N
"Communication";"通信";B;;T;N
"Send message";"發送資訊";S;merchant;T;N
"Configuration";"配置";B;merchant;T;N
"Tracking settings";"跟蹤設置";B;merchant;T;N
"Affiliate panel";"網站聯盟會員控制台";B;merchant;T;N
"Tools";"工具";B;;T;N
"Integration";"集成";B;merchant;T;N
"Import / Export";"導入 / 匯出";B;merchant;T;N
"Event logs";"事件日誌";B;merchant;T;N
"Online users";"線上用戶";B;;T;N
"Database status";"資料(Data)庫狀態";B;;T;N
"User cannot be found";"沒有找到用戶";S;affiliate;T;N
"Email was successfully sent to merchant";"已經成功發送給經營商的電子郵件";S;affiliate;T;N
"Email notifications saved";"電子郵件通知已經保存";S;;T;N
"Banner";"橫幅廣告";B;;T;N
"none active";"沒有啟動";S;;T;N
"CPM";"每千次顯示的費用";B;;T;N
"per click";"每次點擊";B;;T;N
"per sale";"每銷售一套";B;;T;N
"ID";"ID";B;;N;N
"Name";"名稱";B;;T;N
"Description";"描述";B;;T;N
"Status";"狀態";B;;T;N
"Date created";"建立日期";S;;T;N
"Actions";"活動";B;;T;N
"Channel";"通道";B;;T;N
"Failed to save %s field(s). Data with value '";"保存%s域失敗。賦值的數據(Data)";S;affiliate;T;N
"Failed to save %s field(s)";"存貯%s域失敗";S;;T;N
"%s field(s) successfully saved";"成功保存%s域";S;;T;N
"User";"用戶";S;;T;N
"Channel name";"通道名稱";S;affiliate;T;N
"Pattern didn't matched the URL, check your pattern";"設計模式和網址不匹配，請檢查您的設計模式";S;affiliate;T;N
"Pattern matched the URL";"設計模式和網址匹配";S;affiliate;T;N
"Login";"登陸";B;;T;N
"First name";"名字";B;;T;N
"Last name";"姓氏";B;;T;N
"Referral ID";"推薦人的ID號";B;;T;N
"I agree with terms & conditions";"我同意條款";B;;T;N
"Cannot find invoice";"沒有找到發票";S;;T;N
"Affiliate";"聯盟會員";B;;T;N
"Date of registration";"註冊日期";S;affiliate;T;N
"% in total sales";"在總共銷售中的數量 %s";S;affiliate;T;N
"% of total sales";"總共銷售的數量 %s";S;affiliate;T;N
"% of total commissions";"總共佣金的數量 %s""";S;affiliate;T;N
"Commission";"佣金";B;;T;N
"Total cost";"總計成本";B;;T;N
"Order ID";"訂單 ID";B;;T;N
"Product ID";"產品 ID";B;;T;N
"Created";"建立";B;;T;N
"Campaign Name";"廣告方案名稱";S;;T;N
"Type";"類型";B;;T;N
"Affiliate username";"聯盟會員用戶名";S;;T;N
"Paid";"已付";B;;T;N
"Ip";"Ip";S;;N;N
"Referer";"推薦人";B;;T;N
"Recurring commison id";"定期重複產生佣金id";S;;T;N
"Payout history id";"支出記錄id";S;;T;N
"Click count";"點擊數統計";S;;T;N
"First click time";"首次點擊時間";S;;T;N
"First click referer";"首次點擊推薦人";S;;T;N
"First click ip";"首次點擊的ip地址";S;;T;N
"First click data 1";"首次點擊資料(Data) 1";S;;T;N
"First click data 2";"首次點擊資料(Data) 2";S;;T;N
"Last click time";"上一次點擊時間";S;;T;N
"Last click referer";"上一次點擊的推介人";S;;T;N
"Last click ip";"上一次點擊的ip位址";S;;T;N
"Last click data 1";"上一次點擊資料(Data) 1";S;;T;N
"Last click data 2";"上一次點擊資料(Data) 2";S;;T;N
"Extra data 1";"附加數據(Data) 1";B;;T;N
"Extra data 2";"附加數據(Data) 2";B;;T;N
"Extra data 3";"附加數據(Data) 3";S;;T;N
"Extra data 4";"附加數據(Data) 4";S;;T;N
"Extra data 5";"附加數據(Data) 5";S;;T;N
"Merchant note";"經營商說明";B;;T;N
"Banner name";"橫幅廣告名稱";S;merchant;T;N
"Banner preview";"橫幅廣告預覽";S;merchant;T;N
"Campaign";"廣告方案";B;;T;N
"Target URL";"目標網址";B;;T;N
"Banner type";"橫幅廣告類型";S;;T;N
"Html data is not defined";"沒有定義Html資料(Data)";S;;T;N
"File name is not defined";"沒有定義檔案名";S;;T;N
"unknown";"未知";B;;T;N
"approved";"通過認證";S;;T;N
"pending";"處理中";S;;T;N
"User Id";"用戶Id";S;;T;N
"Payment date";"付款日期";S;;T;N
"Username";"用戶名";B;;T;N
"Amount";"數量";B;;T;N
"Note to affiliate";"通知聯盟會員";S;;T;N
"Original currency ID";"初始貨幣ID";S;;T;N
"Original currency rate";"初始貨幣匯率";S;;T;N
"Original currency value";"初始貨幣價值";S;;T;N
"System note";"系統注釋";B;;T;N
"Country code";"國家代碼";S;;T;N
"Affiliate first name";"聯盟會員名字";S;;T;N
"Affiliate last name";"聯盟會員姓氏";S;;T;N
"3rd party cookie";"協力廠商的cookie";B;;T;N
"1st party cookie";"第一方的cookie";B;;T;N
"Flash cookie";"Flash cookie";B;;N;N
"Forced parameter";"強制的參數";B;;T;N
"IP address";"IP地址";B;;T;N
"Default affiliate";"默認的聯盟會員";B;;T;N
"Url";"網址";B;;T;N
"Note";"注釋";B;;T;N
"Status does not have allowed value";"狀態沒有允許的值";S;;T;N
"Selected username already exists";"選擇的用戶名已經存在";S;;T;N
"Failed to change status for %s user(s)";"%s使用者改變狀態失敗";S;;T;N
"Status successfully changed for %s user(s)";"成功地為%s使用者改變狀態";S;;T;N
"First Name";"名字";B;;T;N
"Last Name";"姓氏";B;;T;N
"Password";"密碼";B;;T;N
"Title must be unique";"標題必須是唯一的";S;affiliate;T;N
"Selected parent affiliate does not exist";"選擇的上級聯盟會員不存在";S;;T;N
"Failed loading file %s with error: %s";"因為錯誤%s，載入檔%s失敗。";S;;T;N
"Merchant - New User Signup";"經營商 - 新用戶註冊";B;merchant;T;N
"New user signed up";"新用戶註冊";B;merchant;T;N
"Email subject";"電子郵件主題";S;merchant;T;N
"Email text";"電子郵件內容";S;merchant;T;N
"Merchant - Affiliate filled Contact us form";"經營商– 聯盟會員已經填寫了聯繫我們的表格";B;merchant;T;N
"Affiliate filled Contact us form";"聯盟會員已經填寫了聯繫我們的表格";B;merchant;T;N
"Merchant - New Sale / Lead";"經營商– 新的銷售 / 引導";B;merchant;T;N
"New sale / lead";"新的銷售 / 引導";B;;T;N
"Affiliate - New User Signup Approved";"聯盟會員 – 新用戶註冊已被批准";B;;T;N
", welcome to our affiliate program";"歡迎參與我們的聯盟會員計畫";B;;T;N
"Affiliate - New User Signup Before Approval";"聯盟會員 – 批准前的新用戶註冊";B;;T;N
"Paid amount";"已付金額";S;;T;N
"Paid currency";"已付貨幣種類";S;;T;N
"Payout method";"支出方式";B;;T;N
"Affiliate - On payout";"聯盟會員 – 在支出頁面";B;;T;N
"Your commissions";"您的佣金";B;;T;N
"Affiliate - New Subaffiliate Sale / Lead";"聯盟會員 – 新的二級的銷售 / 引導";B;affiliate;T;N
"New subaffiliate sale / lead";"新的二級聯盟會員的銷售 / 引導";B;affiliate;T;N
"Affiliate - New Subaffiliate signup";"聯盟會員 – 新的二級聯盟會員註冊";B;affiliate;T;N
"New subaffiliate signed up";"新的二級聯盟會員註冊";B;affiliate;T;N
"VAT percentage";"VAT百分比";B;;T;N
"VAT number";"VAT號碼";B;;T;N
"Registration number";"註冊號碼";B;;T;N
"VAT part";"VAT部分";B;;T;N
"Payment incl. VAT";"包括VAT的付款";B;;T;N
"Payment excl. VAT";"不包括VAT的付款";B;;T;N
"Affiliate - On VAT payout";"聯盟會員 – 在VAT支出頁面";B;;T;N
"Transaction ID";"交易ID";B;;T;N
"TotalCost";"總計成本";S;;T;N
"Tier";"級別";S;;T;N
"Campaign ID";"廣告方案ID";S;;T;N
"Campaign name";"廣告方案名稱";B;;T;N
"Referer URL";"推薦人網址";S;;T;N
"IP";"IP";S;;N;N
"First click - time";"首次點擊 – 時間";S;;T;N
"First click - referer";"首次點擊 – 推薦人";S;;T;N
"Last click - time";"上一次點擊 – 時間";S;;T;N
"Last click - referer";"上一次點擊 – 推薦人";S;;T;N
"Transaction data1";"交易資料(Data)1";S;;T;N
"Transaction data2";"交易資料(Data)2";S;;T;N
"Transaction data3";"交易資料(Data)3";S;;T;N
"Transaction data4";"交易資料(Data)4";S;;T;N
"Transaction data5";"交易資料(Data)5";S;;T;N
"Note to merchant";"通知經營商";S;;T;N
"Original currency";"初始貨幣";S;;T;N
"Banner does not exist";"橫幅廣告不存在";S;merchant;T;N
"Server error: Unknown type given for BannerForm._save()";"伺服器錯誤:針對BannerForm._save()的未知類型錯誤";S;merchant;T;N
"Banner was saved";"橫幅廣告已經被保存";S;merchant;T;N
"Imps";"功能";S;merchant;T;N
"Clicks";"點擊數";B;;T;N
"CTR";"點擊率(CTR)";S;;T;N
"Order";"訂單";B;merchant;T;N
"BannersImportExportDescription";"橫幅廣告定義 – 記錄導入/匯出唯一的定義	

Campaign does not exist;廣告方案不存在""";B;merchant;T;N
"Campaign capping saved";"廣告方案封頂保存";S;merchant;T;N
"Number of transactions in 'Active until' campaign validity has to be set";"在有效啟用的廣告方案中，交易數量必須被設置。";S;merchant;T;N
"There are missing From and To dates for 'Active in date range' campaign validity";"這裡有一些丟失的表格和有效性到期的廣告方案";S;merchant;T;N
"Commission successfully computed";"已成功地計算佣金";S;merchant;T;N
"User is not valid!";"用戶無效!";S;merchant;T;N
"Campaign is not valid!";"廣告方案無效!";S;merchant;T;N
"Transaction type is not valid or doesn't exist in this campaign!";"在廣告方案中的交易類型無效或是不存在!";S;merchant;T;N
"Cannot recognize commission group for this user in campaign!";"不能批准對於此用戶在廣告方案中的佣金分組!";S;merchant;T;N
"Error getting commission settings!";"獲得佣金設置錯誤!";S;merchant;T;N
"Error, for percentage commissions you have to define Total cost!";"錯誤，對於百分比佣金您必須要定義總計成本!";S;merchant;T;N
"You cannot deactivate default campaign";"您不能解除默認的廣告方案";S;merchant;T;N
"You cannot delete default campaign";"您不能刪除默認的廣告方案""";S;merchant;T;N
"Default";"默認";B;;T;N
"per sale / lead";"每次銷售/引導";B;;T;N
"CampaignsImportExportDescription";"廣告方案及其佣金數量設置";B;merchant;T;N
"loadCommissionGroups: campaignId is empty";"載入廣告方案組: 廣告方案ID為空";S;merchant;T;N
"Campaign ID cannot be empty!";"廣告方案ID不能為空!";S;merchant;T;N
"CommissionTypeId (Id) cannot be empty!";"佣金類型ID不能為空!";S;merchant;T;N
"CommissionGroupId cannot be empty!";"佣金分組ID不能為空!";S;merchant;T;N
"Commission type does not exist";"佣金類型不存在";S;merchant;T;N
"Commissions saved successfully";"佣金已被成功保存";S;merchant;T;N
"Field 'type' does not exist";"域'類型'不存在";S;merchant;T;N
"Failed to change status";"改變狀態失敗";S;merchant;T;N
"Status successfully changed";"狀態已成功改變";S;merchant;T;N
"CommissionsImportExportDescription";"佣金（交易訂單）已通過系統註冊";B;merchant;T;N
"Affiliate screen";"聯盟會員介面";S;merchant;T;N
"Affiliate panel menu saved";"聯盟會員面板菜單已保存";S;merchant;T;N
"Error changing default theme";"改變預設主題錯誤";S;merchant;T;N
"Default theme changed";"預設主題已經改變";S;merchant;T;N
"Program name and logo saved";"計畫名稱和標識已經保存";S;merchant;T;N
"Affiliate signup settings saved";"聯盟會員註冊設置已經保存";S;merchant;T;N
"Value";"價值";B;;T;N
"Banner format successfully saved";"橫幅廣告格式已經成功保存";S;merchant;T;N
"Cookies settings saved";"Cookies設置已保存";S;merchant;T;N
"Symbol";"符號";B;;T;N
"Precision";"精確性";B;;T;N
"Where to display";"在哪裡顯示";B;;T;N
"Exchange rate";"匯率";S;;T;N
"NEW";"新";S;;T;N
"Currency";"貨幣";B;;T;N
"Fraud protections saved";"欺詐保護已保存";S;merchant;T;N
"Logging saved";"日誌已保存";S;merchant;T;N
"Parameter names saved";"參數名稱已保存";S;merchant;T;N
"Tracking saved";"跟蹤已保存";S;merchant;T;N
"URLs & Directories saved";"網址和目錄都已保存";S;merchant;T;N
"Affiliates successfully paid";"聯盟會員已成功付款";S;merchant;T;N
"Id";"Id";B;;N;N
"Email";"電子郵件";B;;T;N
"Approved";"已認證";B;;T;N
"VAT";"VAT";S;merchant;N;N
"To pay";"將付款";S;merchant;T;N
"Pending";"處理中";B;;T;N
"Declined";"已拒絕";B;;T;N
"Minimum payout";"最小支出";S;merchant;T;N
"Payout data";"支出資料(Data)";B;merchant;T;N
"N/A";"N/A";S;merchant;N;N
"New payout option";"新的支出選項";S;merchant;T;N
"New payout option %s";"新的支出選項 %s";S;merchant;T;N
"Payout option";"支出選項";S;merchant;T;N
"Payout history";"支出歷史";S;merchant;T;N
"Date paid";"已付款的日期";S;merchant;T;N
"Payees";"收款人";S;merchant;T;N
"Total amount";"總量";S;merchant;T;N
"Affiliate note";"聯盟會員注釋";B;merchant;T;N
"payee";"收款人";S;merchant;T;N
"Date";"日期";B;;T;N
"Referer url";"推薦人網址";S;merchant;T;N
"Data 1";"數據(Data) 1";B;merchant;T;N
"Data 2";"數據(Data) 2";B;merchant;T;N
"Clicks raw";"初始點擊數";S;;T;N
"Clicks unique";"獨立點擊";S;;T;N
"Click";"點擊";B;;T;N
"Raw clicks older than %s are deleted";"初始點擊數早於被刪除的%s";S;merchant;T;N
"Failed to delete raw clicks";"刪除初始點擊數失敗";S;merchant;T;N
"Impressions raw";"初始展示次數";S;;T;N
"Impressions unique";"獨立展示次數";S;;T;N
"CTR raw";"初始點擊率(CTR)";S;;T;N
"CTR unique";"獨立點擊率(CTR)";S;;T;N
"Sales count";"銷售統計";S;;T;N
"Table name";"表格名稱";S;merchant;T;N
"Records";"記錄";S;merchant;T;N
"Total size";"統計容量";S;merchant;T;N
"Data size";"資料(Data)容量";S;merchant;T;N
"Index size";"索引容量";S;merchant;T;N
"Transaction";"交易";B;;T;N
"Payout status";"支出狀態";B;merchant;T;N
"Data 3";"數據(Data) 3";B;merchant;T;N
"Data 4";"數據(Data) 4";B;merchant;T;N
"Data 5";"數據(Data) 5";B;merchant;T;N
"Tracked by";"跟蹤通過";B;merchant;T;N
"Time";"時間";B;;T;N
"Click data 1";"點擊數據(Data) 1";B;merchant;T;N
"Click data 2";"點擊數據(Data) 2";B;merchant;T;N
"paid";"已付";B;;T;N
"unpaid";"未付";B;;T;N
"Username must be valid email address";"用戶名必須是有效的電子郵寄地址";S;;T;N
"You have to agree with terms & conditions";"您必須同意此條款";B;;T;N
"is mandatory";"必須填寫";B;;T;N
"Payout settings saved";"支出設置已保存";S;merchant;T;N
"Affiliate details";"聯盟會員具體內容";B;merchant;T;N
"Date joined";"合併的資料(Data)";B;;T;N
"Date approved";"批准的數據(Data)";B;merchant;T;N
"Parent";"總";S;merchant;T;N
"Firstname";"名字";B;;T;N
"Lastname";"姓氏";B;;T;N
"Parent ID";"總 ID";S;merchant;T;N
"Parent username";"總用戶名";S;merchant;T;N
"Parent first name";"總名字";S;merchant;T;N
"Parent last name";"總姓氏";S;merchant;T;N
"AffiliatesImportExportDescription";"聯盟會員資料(Data) – 您可以使用它載入新的聯盟會員到系統中";B;merchant;T;N
"Status successfully set to selected url(s)";"狀態已經成功被設置到選擇的連結";S;merchant;T;N
"Failed to set status selected url(s)";"設置狀態到選擇的連結失敗";S;merchant;T;N
"Commission group";"佣金組";S;;T;N
"Commision group";"佣金組";S;merchant;T;N
"Selected commission group(s) are changed";"選擇的佣金組已經被改變";S;merchant;T;N
"Changes saved";"改變已經保存";S;;T;N
"Application Name";"應用程式名稱";S;;T;N
"New password URL";"新密碼網址";S;;T;N
"Request valid until";"申請有效期至";S;;T;N
"Request new password";"要求新密碼";B;;T;N
"Wrong username/password";"錯誤的用戶名或密碼";S;;T;N
"Select account";"選擇帳戶";B;;T;N
"Authentication failed";"鑒定失敗";S;;T;N
"User authenticated. Logging in.";"已通過鑒定的用戶. 登陸.";S;;T;N
"You entered invalid security code";"您輸入了無效的安全識別碼";S;;T;N
"You entered invalid username";"您輸入了無效的用戶名";S;;T;N
"Within a few minutes you will receive instruction on how to reset you password.";"您將在幾分鐘內收到附有詳細說明如何重置您的密碼的電子郵件。";S;;T;N
"Your password was changed. Go back to login dialog and login.";"您的密碼已經更改。 請重新登錄。";S;;T;N
"Logout error";"登出錯誤";S;;T;N
"Logout successful";"成功註銷";S;;T;N
"Invalid password request. You have to request again new password before trying to set password.";"無效的密碼請求。 在試圖充值密碼前，您必須再次請求新的密碼。";S;;T;N
"User account not approved yet";"使用者帳戶還沒有被認證";S;;T;N
"File to export is not defined";"匯出檔沒有被定義";S;;T;N
"Unsupported";"不被支持";S;;T;N
"Import file is not defined";"導入的檔沒有被定義";S;;T;N
"Export data";"輸出資料(Data)";B;;T;N
"Data was successfully exported to file %s";"資料(Data)已經被成功地輸出到檔%s";S;;T;N
"File name";"檔案名";B;;T;N
"Modules";"模組";S;;T;N
"Size";"大小";S;;T;N
"Could not create account. (%s)";"不能建立帳戶。(%s)";S;;T;N
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"目錄%s不能被伺服器用戶寫入。請將之移除或設置可寫許可權。";S;;T;N
"Failed to delete %s filter(s)";"刪除%s篩選器失敗";S;;T;N
"%s filter(s) successfully deleted";"%s篩選器被成功刪除";S;;T;N
"Failed to load default mail account. Please check your mail account settings.";"載入默認郵件帳戶失敗。請檢查您的郵件帳戶設置。";S;;T;N
"View name must be unique";"視圖名稱必須是唯一的";S;;T;N
"Maximum length of %s in %s is %s";"%s在%s中的最大長度是%s";S;;T;N
"Relation constraint";"關係約束";S;;T;N
"must be unique";"必須是唯一的";S;;T;N
"Error changing theme";"改變主題錯誤";S;;T;N
"Theme changed";"主題已改變";S;;T;N
"Failed to delete %s wallpaper(s)";"刪除壁紙%s失敗";S;;T;N
"%s wallpaper(s) successfully deleted";"%s壁紙已經被成功刪除";S;;T;N
"Failed to save wallpaper with error %s";"由於%s錯誤導致牆紙保存失敗";S;;T;N
"Wallpaper saved.";"牆紙已保存.";S;;T;N
"Side bar saved";"側邊欄已保存";S;;T;N
"Windows saved";"窗口已保存";S;;T;N
"Quick Launch saved";"快速啟動已保存";S;;T;N
"File does not exist";"文件不存在";S;;T;N
"File was successfully uploaded";"檔已成功上傳";S;;T;N
"Unsupported gadget";"不支持Gadget";S;;T;N
"Gadget";"Gadget";S;;N;N
"Gadget added";"Gadget已安裝";S;;T;N
"Failed to close gadget";"關閉Gadget失敗";S;;T;N
"Gadget successfully closed";"已成功關閉Gadget";S;;T;N
"Docking";"對接";S;;T;N
"Gadgets saved";"Gadget已保存";S;;T;N
"Create Account";"建立帳戶";B;;T;N
"Account is already created.";"帳戶已經建立.";S;;T;N
"Create Database";"建立資料(Data)庫";B;;T;N
"Could not create database. %s";"不能建立資料(Data)庫。%s";S;;T;N
"doesnt exist's";"沒有存在";S;;T;N
"Internal error";"內部錯誤";S;;T;N
"Error during database creation.";"在建立資料(Data)庫期間發生錯誤。";S;;T;N
"OK";"OK";B;;N;N
"Failed to read headers of CSF file %s";"讀取CSF檔%s的標題部分失敗";S;;T;N
"Could not change permissions %s";"不能改變%s的許可權";S;;T;N
"Could not open file";"不能打開檔";S;;T;N
"Could not read file";"不能讀取檔";S;;T;N
"Rewind unsupported in this file stream";"在這個檔流中的回繞不被支持";S;;T;N
"File %s does not exist.";"文件%s不存在。";S;;T;N
"Failed to read file %s";"讀取檔%s失敗";S;;T;N
"Could not create directory %s";"不能建立%s目錄";S;;T;N
"Could not open language file %s";"不能打開語言檔%s";S;;T;N
"Level";"級別";S;;T;N
"Message";"信息";B;;T;N
"File";"文件";S;;T;N
"Line";"行";B;;T;N
"Group ID";"組ID";S;;T;N
"Log event";"日誌事件";S;;T;N
"Event(s) are deleted";"事件不能刪除";S;;T;N
"No event(s) to delete";"沒有事件可以被刪除";S;;T;N
"Debug event(s) are deleted";"調試事件被刪除";S;;T;N
"No debug event(s) to delete";"沒有調試事件可以被刪除";S;;T;N
"Mail Account Name";"郵件帳戶名稱";S;;T;N
"From Name";"發送方姓名";B;;T;N
"From Email";"發送方郵件";S;;T;N
"Use SMTP protocol";"使用SMTP協定";S;;T;N
"SMTP Server";"SMTP伺服器";B;;T;N
"SMTP Port";"SMTP埠";B;;T;N
"SMTP Authentication";"SMTP鑒定";S;;T;N
"Use SSL connection";"使用SSL安全連接";S;;T;N
"SMTP Username";"SMTP用戶名";S;;T;N
"Is default mail account";"是默認的郵件帳戶";S;;T;N
"Yes";"Yes";B;;N;N
"No";"No";B;;N;N
"Email account test mail";"郵件帳戶測試郵件";B;;T;N
"Default Mail Account";"默認的郵件帳戶";S;;T;N
"Email settings saved";"郵件設置已保存";S;;T;N
"Test mail scheduled, check outbox if it was sent.";"測試預訂的郵件，檢查寄件匣是否已發送。";S;;T;N
"Mail outbox";"郵件發送箱";B;;T;N
"Failed to restart %s row(s)";"從新開始%s行失敗";S;;T;N
"%s row(s) successfully restarted";"%s行成功重啟";S;;T;N
"To recipients";"至接受者";S;;T;N
"Mail subject";"郵件主題";S;;T;N
"Scheduled at";"定於";S;;T;N
"Last retry";"上一次重試";S;;T;N
"Retry number";"重試號碼";S;;T;N
"Error message";"錯誤資訊";S;;T;N
"Account name";"帳戶名稱";B;;T;N
"Server Date";"伺服器日期";S;;T;N
"Server Time";"伺服器時間";S;;T;N
"Mail template not defined in database for class %s";"對於分類%s，郵件範本不能在資料(Data)庫中定義";S;;T;N
"Recipients empty";"接受者為空";S;;T;N
"Body of mail not specified";"沒有指定郵件主體";S;;T;N
"From address is empty";"發送方郵寄地址為空";S;;T;N
"Failed to init mail headers";"初始化郵件標題部分失敗";S;;T;N
"Email transfer method error";"郵件傳輸方式錯誤";S;;T;N
"Application Title";"應用程式標題";S;;T;N
"Failed to save settings with error %s";"保存設置失敗因為錯誤%s";S;;T;N
"Proxy server settings saved.";"代理伺服器設置已保存。";S;;T;N
"Failed to load proxy server settings.";"載入代理伺服器設置失敗。";S;;T;N
"Pdf saved";"Pdf已保存";S;;T;N
"Path to save file '%s' not exist";"存儲檔路徑'%s'不存在";S;;T;N
"Path to save file %s is null";"存儲檔路徑%s為空";S;;T;N
"Unable to create file %s%s.pdf";"不能建立檔%s%s.pdf";S;;T;N
"Pdf output: %s";"Pdf 輸出: %s";S;;T;N
"Role";"職能";B;;T;N
"Logged in";"已登陸";S;;T;N
"Last Request";"上一次請求";S;;T;N
"entries";"條目";S;;T;N
"SettingsImportExportDescription";"輸入輸出描述設置";B;;T;N
"Undefined table name";"未定義表單名稱";S;;T;N
"Undefined $option";"未定義$option參數";S;;T;N
"Table alias must by defined";"表單別名必須被定義";S;;T;N
"equals";"相等";S;;T;N
"not equals";"不相等";S;;T;N
"is like";"像";S;;T;N
"is not like";"不像";S;;T;N
"is greater";"大於";S;;T;N
"is lower";"小於";S;;T;N
"is greater or equal";"大於或等於";S;;T;N
"is lower or equal";"小於或等於";S;;T;N
"is";"是";S;;T;N
"is in";"是在";S;;T;N
"Template";"範本";S;;T;N
"Unable to save template '%s'";"不能保存範本'%s'";S;;T;N
"Template '%s' saved";"範本'%s'已被保存";S;;T;N
"Filter does not exist";"篩選器不存在";S;;T;N
"Filter saved";"篩選器已保存";S;;T;N
"Filter added";"篩選器已增加";S;;T;N
"Field";"域";S;;T;N
"Code";"代碼";B;;T;N
"New field";"新的域";S;;T;N
"Can not create field";"不能建立域";S;;T;N
"Failed to delete %s row(s)";"刪除%s行失敗";S;merchant;T;N
"%s row(s) successfully deleted";"%s行已經成功地刪除";S;merchant;T;N
"Active view changed";"啟動的顯示已改變";S;;T;N
"Error while changing active view";"當改變啟動的顯示時發生錯誤";S;;T;N
"View does not exist";"此顯示不存在";S;;T;N
"Default view can not be modified";"預設顯示不能被修改";S;;T;N
"Error while saving view ";"保存顯示時發生錯誤 ";S;;T;N
"Default view can not be deleted";"預設顯示不能被刪除";S;;T;N
"Error while deltting view";"刪除顯示時發生錯";S;;T;N
"View deleted";"顯示已刪除";S;;T;N
"View %s saved";"顯示%s已被保存";S;;T;N
"Recommended";"推薦的";S;;T;N
"Current";"當前的";S;;T;N
"Choose Language";"選擇語言";S;;T;N
"Note: If you need multilanguage support, you can add additional languages once application will be installed.";"注釋: 如果您需要多種語言支援，您可以在程式安裝完畢後安裝其他的語言。";S;;T;N
"Advanced Functionality";"高級功能";B;affiliate;T;N
"Selected theme";"可選擇的主題";S;;T;N
"Other themes";"其他主題";S;;T;N
"No data or nothing matches your search";"暫無數據";S;;T;N
"Real list should look like this:";"即時列表應該像這樣:";S;;T;N
