source;translation;type;module;status;customer
"Payees";"Người thụ hưởng";S;merchant;T;N
"Total amount";"Tổng số tiền";S;merchant;T;N
"Affiliate note";"Ghi chú Affliate";B;merchant;T;N
"payee";"người thụ hưởng";S;merchant;T;N
"Date";"Ngày";B;;T;N
"Data 1";"Data 1";B;merchant;N;N
"Data 2";"Data 2";B;merchant;N;N
"Clicks raw";"Clicks Thô";S;;T;N
"Clicks unique";"Clicks Đơn nhất";S;;T;N
"Raw clicks older than %s are deleted";"Click thô cũ hơn %s đã được xóa";S;merchant;T;N
"Failed to delete raw clicks";"Xóa Click thô thất bại";S;merchant;T;N
"Impressions raw";"Hiển thị thô";S;;T;N
"Impressions unique";"Hiển thị đơn nhất";S;;T;N
"Sales count";"Số Sales";S;;T;N
"Table name";"Tên bảng";S;merchant;T;N
"Records";"Bản ghi";S;merchant;T;N
"Total size";"Tổng dung lượng";S;merchant;T;N
"Data size";"Kích thước dữ liệu";S;merchant;T;N
"Index size";"Kích thước chỉ mục";S;merchant;T;N
"Transaction";"Giao dịch";B;;T;N
"Payout status";"Tình trạng thanh toán";B;merchant;T;N
"Data 3";"Data 3";B;merchant;N;N
"Data 4";"Data 4";B;merchant;N;N
"Data 5";"Data 5";B;merchant;N;N
"Tracked by";"Lưu vết bởi";B;merchant;T;N
"Time";"Thời gian";B;;T;N
"Click data 1";"Click data 1";B;merchant;N;N
"Click data 2";"Click data 2";B;merchant;N;N
"unpaid";"Chưa thanh toán";B;;T;N
"Username must be valid email address";"Tên đăng nhập phải là địa chỉ email hợp lệ";S;;T;N
"You have to agree with terms & conditions";"Bạn phải đồng ý với các điều khoản và điều kiện";B;;T;N
"is mandatory";"là bắt buộc";B;;T;N
"Payout settings saved";"Thiết lập thanh toán đã được lưu";S;merchant;T;N
"Affiliate details";"Chi tiết Affliate";B;merchant;T;N
"Date joined";"Ngày tham gia";B;;T;N
"Date approved";"Ngày được duyệt";B;merchant;T;N
"Parent";"Parent";S;merchant;N;N
"Firstname";"Tên";B;;T;Y
"Lastname";"Họ";B;;T;Y
"Parent ID";"Parent ID";S;merchant;T;N
"Parent username";"Tên người dùng của Parent";S;merchant;T;N
"Parent first name";"Tên của Parent";S;merchant;T;N
"Parent last name";"Họ của Parent";S;merchant;T;N
"AffiliatesImportExportDescription";"Dữ liệu Affliate - bạn có thể dùng nó để load affiliate mới vào hệ thống";B;merchant;T;N
"Status successfully set to selected url(s)";"Tình trạng thành công thiết lập url chọn (s)";S;merchant;T;N
"Failed to set status selected url(s)";"Không để thiết lập trạng thái cho url đã chọn";S;merchant;T;N
"Commission group";"Nhóm hoa hồng";B;;T;N
"Commision group";"Nhóm hoa hồng";S;merchant;T;N
"Selected commission group(s) are changed";"Chọn hoa hồng nhóm (s) được thay đổi";S;merchant;T;N
"Changes saved";"Thay đổi đã lưu";S;;T;N
"Application Name";"Post Affiliate Pro";S;;T;N
"New password URL";"URL Mật khẩu mới";S;;T;N
"Request valid until";"Yêu cầu hợp lệ cho đến khi";S;;T;N
"Request new password";"Yêu cầu Mật khẩu Mới";B;;T;N
"Wrong username/password";"Sai Tên người dùng (Email) và/hoặc Mật khẩu";S;;T;N
"Select account";"Chọn tài khoản";B;;T;N
"Authentication failed";"Xác thực không thành công";S;;T;N
"User authenticated. Logging in.";"Người dùng đã xác thực. Đăng nhập";S;;T;N
"You entered invalid security code";"Bạn đã điền sai mã an toàn";S;;T;N
"You entered invalid username";"Bạn đã điền sai tên đăng nhập";S;;T;N
"Within a few minutes you will receive instruction on how to reset you password.";"Within a few minutes you will receive instructions on how to reset you password.";S;;T;N
"Your password was changed. Go back to login dialog and login.";"Mật khẩu của bạn đã được thay đổi. Trở lại để đăng nhập.";S;;T;N
"Logout error";"Đăng xuất lỗi";S;;T;N
"Logout successful";"Đăng xuất thành công";S;;T;N
"Invalid password request. You have to request again new password before trying to set password.";"Yêu cầu mật khẩu không hợp lệ. Bạn phải yêu cầu lấy lại mật khẩu một lần nữa trước khi thiết lập mật khẩu.";S;;T;N
"User account not approved yet";"Tài khoản người dùng chưa được chấp thuận";S;;T;N
"File to export is not defined";"Tập tin để xuất không xác định";S;;T;N
"Unsupported";"Không được hỗ trợ";S;;T;N
"Import file is not defined";"Tập tin để nhập không xác định";S;;T;N
"Export data";"Xuất dữ liệu";B;;T;N
"Data was successfully exported to file %s";"Dữ liệu được xuất thành công vào tập tin %s";S;;T;N
"File name";"Tên Tập tin";B;;T;Y
"Modules";"Modules";S;;N;Y
"Size";"kích thước";S;;T;N
"Could not create account. (%s)";"Không thể tạo tài khoản. (%s)";S;;T;N
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"Thư mục %s là không có khả năng ghi bởi người sử dụng máy chủ web. Xin vui lòng loại bỏ nó, hoặc thiết lập quyền ghi.";S;;T;N
"Failed to delete %s filter(s)";"Không thể xóa bộ lọc %s";S;;T;N
"%s filter(s) successfully deleted";"Bộ lọc %s đã được xóa thành công";S;;T;N
"Failed to load default mail account. Please check your mail account settings.";"Không để tải tài khoản email mặc định. Xin vui lòng kiểm tra cài đặt tài khoản mail của bạn.";S;;T;N
"View name must be unique";"View name phải là duy nhất";S;;T;N
"Maximum length of %s in %s is %s";"Chiều dài tối đa của %s trong %s là %s";S;;T;N
"Relation constraint";"Mối quan hệ ràng buộc";S;;T;N
"must be unique";"phải là duy nhất";S;;T;N
"Error changing theme";"Lỗi thay đổi theme";S;;T;N
"Theme changed";"Theme đã thay đổi";S;;T;N
"Failed to delete %s wallpaper(s)";"Xóa %s hình nền thất bại";S;;T;N
"%s wallpaper(s) successfully deleted";"%s hình nền đã được xóa";S;;T;N
"Failed to save wallpaper with error %s";"Không thể lưu hình nền với lỗi %s";S;;T;N
"Wallpaper saved.";"Hình nền đã được lưu";S;;T;N
"Side bar saved";"Side bar đã được lưu";S;;T;N
"Windows saved";"Cửa sổ đã được lưu";S;;T;N
"Quick Launch saved";"Quick Launch đã được lưu";S;;T;N
"File does not exist";"Tập tin không tồn tại";S;;T;N
"File was successfully uploaded";"Tập tin được tải lên thành công";S;;T;N
"Unsupported gadget";"Tiện ích không được hỗ trợ";S;;T;N
"Gadget";"Tiện ích";S;;T;N
"Gadget added";"Tiện ích bổ sung";S;;T;N
"Failed to close gadget";"Không để đóng tiện ích";S;;T;N
"Gadget successfully closed";"Tiện ích đóng thành công";S;;T;N
"Docking";"Docking";S;;N;Y
"Gadgets saved";"Tiện ích đã được lưu";S;;T;N
"Create Account";"Tạo tài khoản";B;;T;N
"Account is already created.";"Tài khoản đã được tạo ra.";S;;T;N
"Create Database";"Tạo cơ sở dữ liệu";B;;T;N
"Could not create database. %s";"Không thể tạo cơ sở dữ liệu. %s";S;;T;N
"doesnt exist's";"không tồn tại";S;;T;N
"Internal error";"Internal Error";B;;N;N
"Error during database creation.";"Lỗi trong quá trình tạo cơ sở dữ liệu.";S;;T;N
"OK";"OK";B;;T;Y
"Failed to read headers of CSF file %s";"Không thể đọc tiêu đề của tập tin CSF %s";S;;T;N
"Could not change permissions %s";"Không thể thay đổi quyền truy cập %s";S;;T;N
"Could not open file";"Không thể mở tập tin";S;;T;N
"Could not read file";"Không thể đọc tập tin";S;;T;N
"Rewind unsupported in this file stream";"Chức năng rewind không được hỗ trợ bởi file stream này";S;;T;N
"File %s does not exist.";"Tập tin %s không tồn tại.";S;;T;N
"Failed to read file %s";"Không thể đọc tập tin %s";S;;T;N
"Could not create directory %s";"Không thể tạo thư mục %s";S;;T;N
"Could not open language file %s";"Không thể mở tập tin ngôn ngữ %s";S;;T;N
"Level";"Cấp";S;;T;N
"Message";"Tin nhắn";B;;T;N
"File";"Tập tin";S;;T;N
"Line";"Dòng";B;;T;N
"Group ID";"Group ID";S;;T;Y
"Log event";"Bản ghi sự kiện";S;;T;N
"Event(s) are deleted";"Sự kiện sẽ bị xóa";S;;T;N
"No event(s) to delete";"Không có sự kiện để xóa";S;;T;N
"Debug event(s) are deleted";"Sự kiện gỡ lỗi sẽ bị xóa";S;;T;N
"No debug event(s) to delete";"Không có sự kiện gỡ lỗi để xóa";S;;T;N
"Mail Account Name";"Tên tài khoản mail";S;;T;N
"From Name";"Tên người gửi";B;;T;N
"From Email";"Email người gửi";S;;T;N
"Use SMTP protocol";"Sử dụng giao thức SMTP";S;;T;N
"SMTP Server";"Máy chủ SMTP";B;;T;N
"SMTP Port";"Cổng SMTP";B;;T;N
"SMTP Authentication";"Chứng thực SMTP";S;;T;N
"Use SSL connection";"Sử dụng kết nối SSL";S;;T;N
"SMTP Username";"Tên người dùng SMTP";S;;T;Y
"Is default mail account";"Là email mặc định";S;;T;N
"Yes";"Có";B;;T;N
"No";"Không";B;;T;N
"Email account test mail";"Mail thử dùng để kiểm tra tài khoản";B;;T;N
"Default Mail Account";"Tài khoản Mail mặc định";S;;T;N
"Email settings saved";"Thiết lập email đã lưu";S;;T;N
"Test mail scheduled, check outbox if it was sent.";"Thư test đã lên lịch, kiểm tra hộp thư đi xem đã được gửi chưa.";S;;T;N
"Failed to restart %s row(s)";"Không thể khởi động lại %s dòng";S;;T;N
"%s row(s) successfully restarted";"%s dòng đã được khởi động lại";S;;T;N
"To recipients";"Đến người nhận";S;;T;N
"Mail subject";"Tiêu đề thư";S;;T;N
"Scheduled at";"Lên lịch lúc";S;;T;N
"Last retry";"Lần thử lại cuối";S;;T;N
"Retry number";"Thử lại số";S;;T;N
"Error message";"Thông báo lỗi";S;;T;N
"Account name";"Tên tài khoản";B;;T;N
"Server Date";"Ngày Máy chủ";S;;T;N
"Server Time";"Giờ Máy chủ";S;;T;N
"Mail template not defined in database for class %s";"Thư mẫu không được định nghĩa trong cơ sở dữ liệu cho lớp %s";S;;T;N
"Recipients empty";"Danh sách người nhận trống";S;;T;N
"Body of mail not specified";"Nội dung thư trống";S;;T;N
"From address is empty";"Địa chỉ người gửi trống";S;;T;N
"Failed to init mail headers";"Khởi tạo mail headers thất bại";S;;T;N
"Email transfer method error";"Phương thức chuyển email lỗi";S;;T;N
"Application Title";"Post Affiliate Pro";S;;T;N
